test_id,interval_start_utc,interval_end_utc,p_sched_kw,p_actual_mean_kw,p_actual_median_kw,tracking_error_kw,steady_tracking_error_kw,abs_tracking_error_kw,steady_abs_tracking_error_kw,relative_tracking_error,sign_aware_actual_kw,shortfall_kw,steady_shortfall_kw,shortfall_kwh,steady_shortfall_kwh,requested_kwh_abs,delivered_ratio,direction,actual_sample_count,steady_sample_count,interval_usable
1,2022-10-05 03:45:00+00:00,2022-10-05 04:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 04:00:00+00:00,2022-10-05 04:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 04:15:00+00:00,2022-10-05 04:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 04:30:00+00:00,2022-10-05 04:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 04:45:00+00:00,2022-10-05 05:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 05:00:00+00:00,2022-10-05 05:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 05:15:00+00:00,2022-10-05 05:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 05:30:00+00:00,2022-10-05 05:45:00+00:00,1920.0323139428776,,,,,,,,,,,,,480.0080784857194,,discharge,0,0,False
1,2022-10-05 05:45:00+00:00,2022-10-05 06:00:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-05 06:00:00+00:00,2022-10-05 06:15:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-05 06:15:00+00:00,2022-10-05 06:30:00+00:00,1007.1929699999986,,,,,,,,,,,,,251.79824249999965,,discharge,0,0,False
1,2022-10-05 06:30:00+00:00,2022-10-05 06:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 06:45:00+00:00,2022-10-05 07:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 07:00:00+00:00,2022-10-05 07:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 07:15:00+00:00,2022-10-05 07:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 07:30:00+00:00,2022-10-05 07:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 07:45:00+00:00,2022-10-05 08:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 08:00:00+00:00,2022-10-05 08:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 08:15:00+00:00,2022-10-05 08:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 08:30:00+00:00,2022-10-05 08:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 08:45:00+00:00,2022-10-05 09:00:00+00:00,-1110.1083113449222,,,,,,,,,,,,,277.52707783623055,,charge,0,0,False
1,2022-10-05 09:00:00+00:00,2022-10-05 09:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 09:15:00+00:00,2022-10-05 09:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 09:30:00+00:00,2022-10-05 09:45:00+00:00,1021.0990022968608,,,,,,,,,,,,,255.2747505742152,,discharge,0,0,False
1,2022-10-05 09:45:00+00:00,2022-10-05 10:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 10:00:00+00:00,2022-10-05 10:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 10:15:00+00:00,2022-10-05 10:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 10:30:00+00:00,2022-10-05 10:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 10:45:00+00:00,2022-10-05 11:00:00+00:00,-2497.8038840197564,,,,,,,,,,,,,624.4509710049391,,charge,0,0,False
1,2022-10-05 11:00:00+00:00,2022-10-05 11:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 11:15:00+00:00,2022-10-05 11:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 11:30:00+00:00,2022-10-05 11:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 11:45:00+00:00,2022-10-05 12:00:00+00:00,-2520.0,,,,,,,,,,,,,630.0,,charge,0,0,False
1,2022-10-05 12:00:00+00:00,2022-10-05 12:15:00+00:00,-2520.0,,,,,,,,,,,,,630.0,,charge,0,0,False
1,2022-10-05 12:15:00+00:00,2022-10-05 12:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 12:30:00+00:00,2022-10-05 12:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 12:45:00+00:00,2022-10-05 13:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 13:00:00+00:00,2022-10-05 13:15:00+00:00,-1062.4561556724584,,,,,,,,,,,,,265.6140389181146,,charge,0,0,False
1,2022-10-05 13:15:00+00:00,2022-10-05 13:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 13:30:00+00:00,2022-10-05 13:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 13:45:00+00:00,2022-10-05 14:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 14:00:00+00:00,2022-10-05 14:15:00+00:00,-99.99999999999908,,,,,,,,,,,,,24.99999999999977,,charge,0,0,False
1,2022-10-05 14:15:00+00:00,2022-10-05 14:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 14:30:00+00:00,2022-10-05 14:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 14:45:00+00:00,2022-10-05 15:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 15:00:00+00:00,2022-10-05 15:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 15:15:00+00:00,2022-10-05 15:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 15:30:00+00:00,2022-10-05 15:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 15:45:00+00:00,2022-10-05 16:00:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-05 16:00:00+00:00,2022-10-05 16:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 16:15:00+00:00,2022-10-05 16:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 16:30:00+00:00,2022-10-05 16:45:00+00:00,1007.1929699999986,,,,,,,,,,,,,251.79824249999965,,discharge,0,0,False
1,2022-10-05 16:45:00+00:00,2022-10-05 17:00:00+00:00,2030.558597790559,,,,,,,,,,,,,507.6396494476397,,discharge,0,0,False
1,2022-10-05 17:00:00+00:00,2022-10-05 17:15:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-05 17:15:00+00:00,2022-10-05 17:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 17:30:00+00:00,2022-10-05 17:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 17:45:00+00:00,2022-10-05 18:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 18:00:00+00:00,2022-10-05 18:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 18:15:00+00:00,2022-10-05 18:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 18:30:00+00:00,2022-10-05 18:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 18:45:00+00:00,2022-10-05 19:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 19:00:00+00:00,2022-10-05 19:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 19:15:00+00:00,2022-10-05 19:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 19:30:00+00:00,2022-10-05 19:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 19:45:00+00:00,2022-10-05 20:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 20:00:00+00:00,2022-10-05 20:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 20:15:00+00:00,2022-10-05 20:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 20:30:00+00:00,2022-10-05 20:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 20:45:00+00:00,2022-10-05 21:00:00+00:00,-2182.3768301509217,,,,,,,,,,,,,545.5942075377304,,charge,0,0,False
1,2022-10-05 21:00:00+00:00,2022-10-05 21:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 21:15:00+00:00,2022-10-05 21:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 21:30:00+00:00,2022-10-05 21:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 21:45:00+00:00,2022-10-05 22:00:00+00:00,-2153.887395619192,,,,,,,,,,,,,538.471848904798,,charge,0,0,False
1,2022-10-05 22:00:00+00:00,2022-10-05 22:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 22:15:00+00:00,2022-10-05 22:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 22:30:00+00:00,2022-10-05 22:45:00+00:00,-99.99999999999908,,,,,,,,,,,,,24.99999999999977,,charge,0,0,False
1,2022-10-05 22:45:00+00:00,2022-10-05 23:00:00+00:00,-100.0,,,,,,,,,,,,,25.0,,charge,0,0,False
1,2022-10-05 23:00:00+00:00,2022-10-05 23:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 23:15:00+00:00,2022-10-05 23:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 23:30:00+00:00,2022-10-05 23:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-05 23:45:00+00:00,2022-10-06 00:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 00:00:00+00:00,2022-10-06 00:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 00:15:00+00:00,2022-10-06 00:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 00:30:00+00:00,2022-10-06 00:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 00:45:00+00:00,2022-10-06 01:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 01:00:00+00:00,2022-10-06 01:15:00+00:00,-511.7076460887749,,,,,,,,,,,,,127.92691152219372,,charge,0,0,False
1,2022-10-06 01:15:00+00:00,2022-10-06 01:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 01:30:00+00:00,2022-10-06 01:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 01:45:00+00:00,2022-10-06 02:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 02:00:00+00:00,2022-10-06 02:15:00+00:00,-2520.0000000000005,,,,,,,,,,,,,630.0000000000001,,charge,0,0,False
1,2022-10-06 02:15:00+00:00,2022-10-06 02:30:00+00:00,-1177.9679676124924,,,,,,,,,,,,,294.4919919031231,,charge,0,0,False
1,2022-10-06 02:30:00+00:00,2022-10-06 02:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 02:45:00+00:00,2022-10-06 03:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 03:00:00+00:00,2022-10-06 03:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 03:15:00+00:00,2022-10-06 03:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 03:30:00+00:00,2022-10-06 03:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 03:45:00+00:00,2022-10-06 04:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 04:00:00+00:00,2022-10-06 04:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 04:15:00+00:00,2022-10-06 04:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 04:30:00+00:00,2022-10-06 04:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 04:45:00+00:00,2022-10-06 05:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 05:00:00+00:00,2022-10-06 05:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 05:15:00+00:00,2022-10-06 05:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 05:30:00+00:00,2022-10-06 05:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 05:45:00+00:00,2022-10-06 06:00:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-06 06:00:00+00:00,2022-10-06 06:15:00+00:00,2419.205075625934,,,,,,,,,,,,,604.8012689064835,,discharge,0,0,False
1,2022-10-06 06:15:00+00:00,2022-10-06 06:30:00+00:00,1007.1929699999986,,,,,,,,,,,,,251.79824249999965,,discharge,0,0,False
1,2022-10-06 06:30:00+00:00,2022-10-06 06:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 06:45:00+00:00,2022-10-06 07:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 07:00:00+00:00,2022-10-06 07:15:00+00:00,1987.96249530027,,,,,,,,,,,,,496.9906238250675,,discharge,0,0,False
1,2022-10-06 07:15:00+00:00,2022-10-06 07:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 07:30:00+00:00,2022-10-06 07:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 07:45:00+00:00,2022-10-06 08:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 08:00:00+00:00,2022-10-06 08:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 08:15:00+00:00,2022-10-06 08:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 08:30:00+00:00,2022-10-06 08:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 08:45:00+00:00,2022-10-06 09:00:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 09:00:00+00:00,2022-10-06 09:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 09:15:00+00:00,2022-10-06 09:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 09:30:00+00:00,2022-10-06 09:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 09:45:00+00:00,2022-10-06 10:00:00+00:00,-1110.7556073208602,,,,,,,,,,,,,277.68890183021506,,charge,0,0,False
1,2022-10-06 10:00:00+00:00,2022-10-06 10:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 10:15:00+00:00,2022-10-06 10:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 10:30:00+00:00,2022-10-06 10:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 10:45:00+00:00,2022-10-06 11:00:00+00:00,-2520.0,,,,,,,,,,,,,630.0,,charge,0,0,False
1,2022-10-06 11:00:00+00:00,2022-10-06 11:15:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 11:15:00+00:00,2022-10-06 11:30:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
1,2022-10-06 11:30:00+00:00,2022-10-06 11:45:00+00:00,0.0,,,,,,,,,,,,,0.0,,idle,0,0,False
