sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first,t_slack_h,connection_age_min,reported_remaining_min,reported_minutes_available,requested_kwh,reported_need_min,split
2_39_92_442_2019-10-18 15:19:35.253613,caltech,"Fri, 18 Oct 2019 15:19:35 GMT","Fri, 18 Oct 2019 21:29:57 GMT","Fri, 18 Oct 2019 18:10:16 GMT",18.01,1,28.0,"Fri, 18 Oct 2019 21:07:35 GMT",348.0,"Fri, 18 Oct 2019 15:20:11 GMT",28.0,3.3280555555555558,0.6,347.4,348.0,28.0,233.33333333333334,train
2_39_78_367_2019-10-18 15:35:12.445748,caltech,"Fri, 18 Oct 2019 15:35:12 GMT","Fri, 18 Oct 2019 17:57:53 GMT","Fri, 18 Oct 2019 17:57:43 GMT",11.12,1,17.52,"Fri, 18 Oct 2019 20:24:12 GMT",289.0,"Fri, 18 Oct 2019 15:35:20 GMT",17.52,0.002777777777777778,0.13333333333333333,288.8666666666667,289.0,17.52,146.0,train
2_39_79_382_2019-10-18 15:36:36.175298,caltech,"Fri, 18 Oct 2019 15:36:36 GMT","Fri, 18 Oct 2019 20:31:57 GMT","Fri, 18 Oct 2019 17:04:44 GMT",7.869,2,8.0,"Fri, 18 Oct 2019 16:36:36 GMT",60.0,"Fri, 18 Oct 2019 20:26:21 GMT",8.0,3.453611111111111,289.75,-229.75,60.0,8.0,66.66666666666667,train
2_39_127_19_2019-10-18 15:37:53.973567,caltech,"Fri, 18 Oct 2019 15:37:54 GMT","Sat, 19 Oct 2019 00:15:43 GMT","Fri, 18 Oct 2019 16:59:24 GMT",4.66,1,12.0,"Fri, 18 Oct 2019 22:46:54 GMT",429.0,"Fri, 18 Oct 2019 15:37:57 GMT",12.0,7.271944444444444,0.05,428.95,429.0,12.0,99.99999999999999,train
2_39_79_379_2019-10-18 15:49:37.554641,caltech,"Fri, 18 Oct 2019 15:49:38 GMT","Fri, 18 Oct 2019 23:26:52 GMT","Fri, 18 Oct 2019 16:15:49 GMT",1.6,1,5.0,"Fri, 18 Oct 2019 22:47:38 GMT",418.0,"Fri, 18 Oct 2019 15:49:49 GMT",5.0,7.184166666666667,0.18333333333333332,417.81666666666666,418.0,5.0,41.666666666666664,train
2_39_78_366_2019-10-18 16:15:43.956423,caltech,"Fri, 18 Oct 2019 16:15:44 GMT","Sat, 19 Oct 2019 00:46:57 GMT","Fri, 18 Oct 2019 17:59:39 GMT",9.894,1,40.0,"Fri, 18 Oct 2019 23:14:44 GMT",419.0,"Fri, 18 Oct 2019 16:16:09 GMT",40.0,6.788333333333333,0.4166666666666667,418.5833333333333,419.0,40.0,333.3333333333333,train
2_39_79_380_2019-10-18 16:24:06.117772,caltech,"Fri, 18 Oct 2019 16:24:06 GMT","Sat, 19 Oct 2019 00:06:09 GMT","Fri, 18 Oct 2019 20:23:10 GMT",14.583,1,28.0,"Sat, 19 Oct 2019 00:09:06 GMT",465.0,"Fri, 18 Oct 2019 16:25:11 GMT",28.0,3.716388888888889,1.0833333333333333,463.9166666666667,465.0,28.0,233.33333333333334,train
2_39_90_440_2019-10-18 16:24:16.891654,caltech,"Fri, 18 Oct 2019 16:24:37 GMT","Sat, 19 Oct 2019 01:13:36 GMT","Fri, 18 Oct 2019 18:52:08 GMT",16.711,1,64.0,"Fri, 18 Oct 2019 17:24:37 GMT",60.0,"Fri, 18 Oct 2019 16:24:37 GMT",64.0,6.357777777777778,0.0,60.0,60.0,64.0,533.3333333333334,train
2_39_89_25_2019-10-18 16:29:30.300745,caltech,"Fri, 18 Oct 2019 16:29:30 GMT","Sat, 19 Oct 2019 03:01:28 GMT","Fri, 18 Oct 2019 17:19:48 GMT",1.558,1,8.0,"Fri, 18 Oct 2019 18:47:30 GMT",138.0,"Fri, 18 Oct 2019 16:29:50 GMT",8.0,9.694444444444445,0.3333333333333333,137.66666666666666,138.0,8.0,66.66666666666667,train
2_39_79_377_2019-10-18 16:40:00.560589,caltech,"Fri, 18 Oct 2019 16:40:01 GMT","Sat, 19 Oct 2019 01:21:45 GMT","Fri, 18 Oct 2019 17:43:19 GMT",5.083,1,15.0,"Fri, 18 Oct 2019 23:31:01 GMT",411.0,"Fri, 18 Oct 2019 16:41:11 GMT",15.0,7.640555555555555,1.1666666666666667,409.8333333333333,411.0,15.0,125.00000000000001,train
2_39_123_23_2019-10-18 16:48:21.337099,caltech,"Fri, 18 Oct 2019 16:48:21 GMT","Sat, 19 Oct 2019 05:14:59 GMT","Sat, 19 Oct 2019 00:20:01 GMT",7.967,1,8.0,"Fri, 18 Oct 2019 17:48:21 GMT",60.0,"Fri, 18 Oct 2019 16:48:26 GMT",8.0,4.916111111111111,0.08333333333333333,59.916666666666664,60.0,8.0,66.66666666666667,train
2_39_78_361_2019-10-18 17:01:02.930806,caltech,"Fri, 18 Oct 2019 17:01:03 GMT","Fri, 18 Oct 2019 17:49:49 GMT","Fri, 18 Oct 2019 17:49:44 GMT",3.658,2,24.0,"Fri, 18 Oct 2019 18:01:03 GMT",60.0,"Fri, 18 Oct 2019 17:01:32 GMT",24.0,0.001388888888888889,0.48333333333333334,59.516666666666666,60.0,24.0,199.99999999999997,train
2_39_95_444_2019-10-18 17:01:22.050179,caltech,"Fri, 18 Oct 2019 17:01:22 GMT","Sat, 19 Oct 2019 00:36:43 GMT","Fri, 18 Oct 2019 19:03:47 GMT",12.602,1,24.0,"Fri, 18 Oct 2019 18:01:22 GMT",60.0,"Fri, 18 Oct 2019 17:01:27 GMT",24.0,5.5488888888888885,0.08333333333333333,59.916666666666664,60.0,24.0,199.99999999999997,train
2_39_95_27_2019-10-18 17:06:17.073684,caltech,"Fri, 18 Oct 2019 17:06:17 GMT","Fri, 18 Oct 2019 18:29:30 GMT","Fri, 18 Oct 2019 18:29:17 GMT",5.844,1,8.0,"Fri, 18 Oct 2019 19:24:17 GMT",138.0,"Fri, 18 Oct 2019 17:06:38 GMT",8.0,0.003611111111111111,0.35,137.65,138.0,8.0,66.66666666666667,train
2_39_78_364_2019-10-18 17:08:19.671499,caltech,"Fri, 18 Oct 2019 17:08:20 GMT","Sat, 19 Oct 2019 01:14:25 GMT","Sat, 19 Oct 2019 01:14:23 GMT",13.806,1,24.0,"Sat, 19 Oct 2019 03:28:20 GMT",620.0,"Fri, 18 Oct 2019 17:08:54 GMT",24.0,0.0005555555555555556,0.5666666666666667,619.4333333333333,620.0,24.0,199.99999999999997,train
2_39_89_439_2019-10-18 17:11:33.703707,caltech,"Fri, 18 Oct 2019 17:11:34 GMT","Sat, 19 Oct 2019 00:33:23 GMT","Fri, 18 Oct 2019 19:22:23 GMT",11.693,1,12.0,"Sat, 19 Oct 2019 00:05:34 GMT",414.0,"Fri, 18 Oct 2019 17:11:50 GMT",12.0,5.183333333333334,0.26666666666666666,413.73333333333335,414.0,12.0,99.99999999999999,train
2_39_78_363_2019-10-18 17:19:01.194400,caltech,"Fri, 18 Oct 2019 17:19:01 GMT","Sat, 19 Oct 2019 01:19:36 GMT","Fri, 18 Oct 2019 21:21:11 GMT",12.403,1,12.5,"Sat, 19 Oct 2019 01:40:01 GMT",501.0,"Fri, 18 Oct 2019 17:20:18 GMT",12.5,3.973611111111111,1.2833333333333334,499.71666666666664,501.0,12.5,104.16666666666667,train
2_39_95_27_2019-10-18 18:52:56.713779,caltech,"Fri, 18 Oct 2019 18:52:57 GMT","Fri, 18 Oct 2019 23:38:47 GMT","Fri, 18 Oct 2019 20:48:40 GMT",6.33,1,8.0,"Fri, 18 Oct 2019 19:52:57 GMT",60.0,"Fri, 18 Oct 2019 18:54:14 GMT",8.0,2.835277777777778,1.2833333333333334,58.71666666666667,60.0,8.0,66.66666666666667,train
2_39_78_367_2019-10-18 19:31:43.398137,caltech,"Fri, 18 Oct 2019 19:31:43 GMT","Sat, 19 Oct 2019 03:04:31 GMT","Fri, 18 Oct 2019 20:33:50 GMT",2.178,1,16.0,"Sat, 19 Oct 2019 00:22:43 GMT",291.0,"Fri, 18 Oct 2019 19:32:16 GMT",16.0,6.511388888888889,0.55,290.45,291.0,16.0,133.33333333333334,train
2_39_88_24_2019-10-18 19:47:27.530427,caltech,"Fri, 18 Oct 2019 19:47:28 GMT","Sat, 19 Oct 2019 01:20:54 GMT","Fri, 18 Oct 2019 23:56:53 GMT",27.518,1,40.0,"Sat, 19 Oct 2019 03:33:28 GMT",466.0,"Fri, 18 Oct 2019 19:49:29 GMT",40.0,1.4002777777777777,2.0166666666666666,463.98333333333335,466.0,40.0,333.3333333333333,train
2_39_88_438_2019-10-18 20:15:43.096604,caltech,"Fri, 18 Oct 2019 20:15:43 GMT","Fri, 18 Oct 2019 20:43:10 GMT","Fri, 18 Oct 2019 20:43:06 GMT",2.92,1,12.0,"Fri, 18 Oct 2019 20:45:43 GMT",30.0,"Fri, 18 Oct 2019 20:16:31 GMT",12.0,0.0011111111111111111,0.8,29.2,30.0,12.0,99.99999999999999,train
2_39_124_22_2019-10-18 20:19:18.611273,caltech,"Fri, 18 Oct 2019 20:19:19 GMT","Fri, 18 Oct 2019 21:57:22 GMT","Fri, 18 Oct 2019 21:16:03 GMT",6.186,1,17.52,"Sat, 19 Oct 2019 01:08:19 GMT",289.0,"Fri, 18 Oct 2019 20:19:42 GMT",17.52,0.6886111111111111,0.38333333333333336,288.6166666666667,289.0,17.52,146.0,train
2_39_78_362_2019-10-18 20:30:46.993411,caltech,"Fri, 18 Oct 2019 20:30:47 GMT","Fri, 18 Oct 2019 21:33:33 GMT","Fri, 18 Oct 2019 21:34:30 GMT",3.532,1,12.0,"Sat, 19 Oct 2019 00:32:47 GMT",242.0,"Fri, 18 Oct 2019 20:32:49 GMT",12.0,0.0,2.033333333333333,239.96666666666667,242.0,12.0,99.99999999999999,train
2_39_129_17_2019-10-18 21:07:34.698002,caltech,"Fri, 18 Oct 2019 21:07:35 GMT","Fri, 18 Oct 2019 23:00:36 GMT","Fri, 18 Oct 2019 22:10:32 GMT",2.034,1,8.0,"Fri, 18 Oct 2019 22:07:35 GMT",60.0,"Fri, 18 Oct 2019 21:07:51 GMT",8.0,0.8344444444444444,0.26666666666666666,59.733333333333334,60.0,8.0,66.66666666666667,train
2_39_79_377_2019-04-19 01:51:53.587913,caltech,"Fri, 19 Apr 2019 01:51:54 GMT","Fri, 19 Apr 2019 05:14:42 GMT","Fri, 19 Apr 2019 05:14:38 GMT",11.916,1,20.0,"Fri, 19 Apr 2019 05:05:54 GMT",194.0,"Fri, 19 Apr 2019 01:52:21 GMT",20.0,0.0011111111111111111,0.45,193.55,194.0,20.0,166.66666666666666,train
2_39_127_19_2019-04-19 02:39:08.343538,caltech,"Fri, 19 Apr 2019 02:39:08 GMT","Fri, 19 Apr 2019 06:38:25 GMT","Fri, 19 Apr 2019 06:38:20 GMT",14.077,1,20.0,"Fri, 19 Apr 2019 05:09:08 GMT",150.0,"Fri, 19 Apr 2019 02:39:14 GMT",20.0,0.001388888888888889,0.1,149.9,150.0,20.0,166.66666666666666,train
2_39_139_28_2019-04-19 03:31:50.130677,caltech,"Fri, 19 Apr 2019 03:31:50 GMT","Fri, 19 Apr 2019 04:47:54 GMT","Fri, 19 Apr 2019 04:47:51 GMT",8.486,1,17.5,"Fri, 19 Apr 2019 04:32:50 GMT",61.0,"Fri, 19 Apr 2019 03:32:28 GMT",17.5,0.0008333333333333334,0.6333333333333333,60.36666666666667,61.0,17.5,145.83333333333331,train
2_39_131_30_2019-04-19 03:42:20.061829,caltech,"Fri, 19 Apr 2019 03:42:20 GMT","Fri, 19 Apr 2019 15:25:29 GMT","Fri, 19 Apr 2019 09:47:46 GMT",40.776,2,100.0,"Fri, 19 Apr 2019 11:26:20 GMT",464.0,"Fri, 19 Apr 2019 03:44:30 GMT",100.0,5.628611111111111,2.1666666666666665,461.8333333333333,464.0,100.0,833.3333333333334,train
2_39_78_365_2019-04-19 06:15:02.026607,caltech,"Fri, 19 Apr 2019 06:15:02 GMT","Fri, 19 Apr 2019 07:57:44 GMT","Fri, 19 Apr 2019 07:57:39 GMT",9.682,1,29.97,"Fri, 19 Apr 2019 13:49:02 GMT",454.0,"Fri, 19 Apr 2019 06:16:27 GMT",29.97,0.001388888888888889,1.4166666666666667,452.5833333333333,454.0,29.97,249.74999999999997,train
2_39_88_24_2019-04-19 13:26:13.771304,caltech,"Fri, 19 Apr 2019 13:26:14 GMT","Fri, 19 Apr 2019 19:14:55 GMT","Fri, 19 Apr 2019 17:11:46 GMT",18.275,1,21.84,"Fri, 19 Apr 2019 18:07:14 GMT",281.0,"Fri, 19 Apr 2019 13:26:17 GMT",21.84,2.0525,0.05,280.95,281.0,21.84,182.0,train
2_39_78_366_2019-04-19 14:10:16.755258,caltech,"Fri, 19 Apr 2019 14:10:17 GMT","Sat, 20 Apr 2019 00:27:08 GMT","Fri, 19 Apr 2019 23:26:58 GMT",6.194,1,9.0,"Fri, 19 Apr 2019 22:59:17 GMT",529.0,"Fri, 19 Apr 2019 14:10:41 GMT",9.0,1.0027777777777778,0.4,528.6,529.0,9.0,75.0,train
2_39_79_380_2019-04-19 14:55:13.617948,caltech,"Fri, 19 Apr 2019 14:55:14 GMT","Sat, 20 Apr 2019 00:09:54 GMT","Sat, 20 Apr 2019 00:09:48 GMT",28.783,1,40.0,"Fri, 19 Apr 2019 23:02:14 GMT",487.0,"Fri, 19 Apr 2019 14:55:44 GMT",40.0,0.0016666666666666668,0.5,486.5,487.0,40.0,333.3333333333333,train
2_39_125_21_2019-04-19 14:55:57.790470,caltech,"Fri, 19 Apr 2019 14:55:58 GMT","Fri, 19 Apr 2019 23:29:18 GMT","Fri, 19 Apr 2019 16:31:35 GMT",5.057,1,8.0,"Fri, 19 Apr 2019 18:38:58 GMT",223.0,"Fri, 19 Apr 2019 14:56:32 GMT",8.0,6.961944444444445,0.5666666666666667,222.43333333333334,223.0,8.0,66.66666666666667,train
2_39_79_379_2019-04-19 15:08:12.943567,caltech,"Fri, 19 Apr 2019 15:08:13 GMT","Sat, 20 Apr 2019 00:09:56 GMT","Fri, 19 Apr 2019 15:54:11 GMT",2.866,1,20.0,"Fri, 19 Apr 2019 22:06:13 GMT",418.0,"Fri, 19 Apr 2019 15:08:24 GMT",20.0,8.2625,0.18333333333333332,417.81666666666666,418.0,20.0,166.66666666666666,train
2_39_139_28_2019-04-19 15:18:20.096678,caltech,"Fri, 19 Apr 2019 15:18:20 GMT","Fri, 19 Apr 2019 18:56:28 GMT","Fri, 19 Apr 2019 16:48:42 GMT",4.805,1,6.0,"Fri, 19 Apr 2019 18:49:20 GMT",211.0,"Fri, 19 Apr 2019 15:18:42 GMT",6.0,2.1294444444444443,0.36666666666666664,210.63333333333333,211.0,6.0,49.99999999999999,train
2_39_79_383_2019-04-19 15:30:27.304553,caltech,"Fri, 19 Apr 2019 15:30:27 GMT","Sat, 20 Apr 2019 00:21:36 GMT","Fri, 19 Apr 2019 20:23:18 GMT",18.205,1,30.0,"Fri, 19 Apr 2019 22:38:27 GMT",428.0,"Fri, 19 Apr 2019 15:30:35 GMT",30.0,3.9716666666666667,0.13333333333333333,427.8666666666667,428.0,30.0,250.00000000000003,train
2_39_78_367_2019-04-19 15:35:55.629255,caltech,"Fri, 19 Apr 2019 15:35:56 GMT","Sat, 20 Apr 2019 00:21:39 GMT","Fri, 19 Apr 2019 18:59:17 GMT",4.983,1,8.0,"Fri, 19 Apr 2019 18:59:56 GMT",204.0,"Fri, 19 Apr 2019 15:39:23 GMT",8.0,5.372777777777777,3.45,200.55,204.0,8.0,66.66666666666667,train
2_39_131_30_2019-04-19 15:37:03.032559,caltech,"Fri, 19 Apr 2019 15:37:03 GMT","Sat, 20 Apr 2019 03:25:12 GMT","Fri, 19 Apr 2019 16:55:32 GMT",4.367,1,18.0,"Fri, 19 Apr 2019 21:32:03 GMT",355.0,"Fri, 19 Apr 2019 15:37:06 GMT",18.0,10.494444444444444,0.05,354.95,355.0,18.0,150.0,train
2_39_92_442_2019-04-19 15:42:34.704216,caltech,"Fri, 19 Apr 2019 15:42:35 GMT","Sat, 20 Apr 2019 00:16:58 GMT","Fri, 19 Apr 2019 18:16:27 GMT",17.057,1,28.0,"Sat, 20 Apr 2019 00:00:35 GMT",498.0,"Fri, 19 Apr 2019 15:43:03 GMT",28.0,6.008611111111111,0.4666666666666667,497.53333333333336,498.0,28.0,233.33333333333334,train
2_39_79_382_2019-04-19 15:44:04.334690,caltech,"Fri, 19 Apr 2019 15:44:15 GMT","Fri, 19 Apr 2019 22:31:44 GMT","Fri, 19 Apr 2019 22:31:39 GMT",19.293,2,27.5,"Fri, 19 Apr 2019 23:22:15 GMT",458.0,"Fri, 19 Apr 2019 22:31:34 GMT",27.5,0.001388888888888889,407.31666666666666,50.68333333333333,458.0,27.5,229.16666666666666,train
2_39_79_377_2019-04-19 15:53:36.813277,caltech,"Fri, 19 Apr 2019 15:53:37 GMT","Fri, 19 Apr 2019 23:33:53 GMT","Fri, 19 Apr 2019 18:08:40 GMT",7.681,3,14.6,"Fri, 19 Apr 2019 21:05:37 GMT",312.0,"Fri, 19 Apr 2019 16:22:55 GMT",14.6,5.420277777777778,29.3,282.7,312.0,14.6,121.66666666666666,train
2_39_89_25_2019-04-19 16:16:30.552609,caltech,"Fri, 19 Apr 2019 16:16:31 GMT","Sat, 20 Apr 2019 00:24:14 GMT","Fri, 19 Apr 2019 17:28:33 GMT",3.521,1,8.0,"Fri, 19 Apr 2019 23:37:31 GMT",441.0,"Fri, 19 Apr 2019 16:16:47 GMT",8.0,6.928055555555556,0.26666666666666666,440.73333333333335,441.0,8.0,66.66666666666667,train
2_39_91_437_2019-04-19 16:42:08.272091,caltech,"Fri, 19 Apr 2019 16:42:08 GMT","Sat, 20 Apr 2019 03:12:55 GMT","Fri, 19 Apr 2019 17:49:11 GMT",2.193,1,12.0,"Fri, 19 Apr 2019 18:43:08 GMT",121.0,"Fri, 19 Apr 2019 16:42:48 GMT",12.0,9.395555555555555,0.6666666666666666,120.33333333333333,121.0,12.0,99.99999999999999,train
2_39_123_23_2019-04-19 16:47:23.518645,caltech,"Fri, 19 Apr 2019 16:47:24 GMT","Sat, 20 Apr 2019 01:07:44 GMT","Fri, 19 Apr 2019 18:27:32 GMT",5.502,1,6.66,"Fri, 19 Apr 2019 23:52:24 GMT",425.0,"Fri, 19 Apr 2019 16:47:32 GMT",6.66,6.67,0.13333333333333333,424.8666666666667,425.0,6.66,55.5,train
2_39_95_27_2019-04-19 16:56:10.314742,caltech,"Fri, 19 Apr 2019 16:56:10 GMT","Fri, 19 Apr 2019 21:47:48 GMT","Fri, 19 Apr 2019 17:41:17 GMT",1.978,1,6.0,"Fri, 19 Apr 2019 22:06:10 GMT",310.0,"Fri, 19 Apr 2019 16:56:28 GMT",6.0,4.108611111111111,0.3,309.7,310.0,6.0,49.99999999999999,train
2_39_90_440_2019-04-19 16:57:04.027810,caltech,"Fri, 19 Apr 2019 16:57:04 GMT","Fri, 19 Apr 2019 23:22:08 GMT","Fri, 19 Apr 2019 22:13:46 GMT",9.261,2,9.38,"Fri, 19 Apr 2019 23:13:04 GMT",376.0,"Fri, 19 Apr 2019 16:57:18 GMT",9.38,1.1394444444444445,0.23333333333333334,375.76666666666665,376.0,9.38,78.16666666666667,train
2_39_79_381_2019-04-19 17:01:13.436179,caltech,"Fri, 19 Apr 2019 17:01:13 GMT","Sat, 20 Apr 2019 01:47:18 GMT","Fri, 19 Apr 2019 20:58:15 GMT",6.019,1,6.0,"Fri, 19 Apr 2019 23:07:13 GMT",366.0,"Fri, 19 Apr 2019 17:01:36 GMT",6.0,4.8175,0.38333333333333336,365.6166666666667,366.0,6.0,49.99999999999999,train
2_39_78_364_2019-04-19 17:06:32.923899,caltech,"Fri, 19 Apr 2019 17:06:33 GMT","Sat, 20 Apr 2019 02:15:06 GMT","Fri, 19 Apr 2019 22:23:42 GMT",11.132,1,14.0,"Sat, 20 Apr 2019 02:05:33 GMT",539.0,"Fri, 19 Apr 2019 17:06:34 GMT",14.0,3.8566666666666665,0.016666666666666666,538.9833333333333,539.0,14.0,116.66666666666667,train
2_39_95_444_2019-04-19 17:34:33.213381,caltech,"Fri, 19 Apr 2019 17:34:33 GMT","Sat, 20 Apr 2019 00:38:58 GMT","Fri, 19 Apr 2019 18:40:53 GMT",6.848,1,8.0,"Fri, 19 Apr 2019 20:53:33 GMT",199.0,"Fri, 19 Apr 2019 17:34:49 GMT",8.0,5.968055555555556,0.26666666666666666,198.73333333333332,199.0,8.0,66.66666666666667,train
2_39_78_360_2019-04-19 17:57:07.495307,caltech,"Fri, 19 Apr 2019 17:57:07 GMT","Fri, 19 Apr 2019 22:07:57 GMT","Fri, 19 Apr 2019 22:05:49 GMT",7.417,1,10.0,"Fri, 19 Apr 2019 22:15:07 GMT",258.0,"Fri, 19 Apr 2019 17:57:42 GMT",10.0,0.035555555555555556,0.5833333333333334,257.4166666666667,258.0,10.0,83.33333333333333,train
2_39_88_24_2019-04-19 19:37:42.392331,caltech,"Fri, 19 Apr 2019 19:37:42 GMT","Fri, 19 Apr 2019 22:38:35 GMT","Fri, 19 Apr 2019 20:36:41 GMT",2.167,1,5.46,"Fri, 19 Apr 2019 20:51:42 GMT",74.0,"Fri, 19 Apr 2019 19:38:04 GMT",5.46,2.0316666666666667,0.36666666666666664,73.63333333333334,74.0,5.46,45.5,train
2_39_92_436_2019-04-19 19:48:19.683474,caltech,"Fri, 19 Apr 2019 19:48:20 GMT","Fri, 19 Apr 2019 22:48:13 GMT","Fri, 19 Apr 2019 21:46:32 GMT",6.469,1,9.0,"Fri, 19 Apr 2019 20:48:20 GMT",60.0,"Fri, 19 Apr 2019 19:49:53 GMT",9.0,1.0280555555555555,1.55,58.45,60.0,9.0,75.0,train
2_39_130_31_2019-04-19 19:53:43.224495,caltech,"Fri, 19 Apr 2019 19:53:43 GMT","Sat, 20 Apr 2019 01:18:12 GMT","Fri, 19 Apr 2019 20:30:53 GMT",1.824,1,3.0,"Fri, 19 Apr 2019 23:24:43 GMT",211.0,"Fri, 19 Apr 2019 19:54:22 GMT",3.0,4.788611111111111,0.65,210.35,211.0,3.0,24.999999999999996,train
2_39_124_22_2019-04-19 20:33:17.561611,caltech,"Fri, 19 Apr 2019 20:33:18 GMT","Fri, 19 Apr 2019 20:51:02 GMT","Fri, 19 Apr 2019 20:50:57 GMT",0.937,1,4.0,"Fri, 19 Apr 2019 21:21:18 GMT",48.0,"Fri, 19 Apr 2019 20:34:26 GMT",4.0,0.001388888888888889,1.1333333333333333,46.86666666666667,48.0,4.0,33.333333333333336,train
2_39_90_26_2019-04-19 20:50:33.054844,caltech,"Fri, 19 Apr 2019 20:50:33 GMT","Sat, 20 Apr 2019 06:07:07 GMT","Fri, 19 Apr 2019 21:51:10 GMT",2.022,1,16.0,"Sat, 20 Apr 2019 01:41:33 GMT",291.0,"Fri, 19 Apr 2019 20:50:54 GMT",16.0,8.265833333333333,0.35,290.65,291.0,16.0,133.33333333333334,train
2_39_78_365_2019-04-19 21:48:31.517388,caltech,"Fri, 19 Apr 2019 21:48:32 GMT","Sat, 20 Apr 2019 01:28:15 GMT","Sat, 20 Apr 2019 00:28:04 GMT",5.99,1,15.0,"Sat, 20 Apr 2019 00:29:32 GMT",161.0,"Fri, 19 Apr 2019 21:49:16 GMT",15.0,1.0030555555555556,0.7333333333333333,160.26666666666668,161.0,15.0,125.00000000000001,train
2_39_124_22_2019-04-19 21:49:44.695015,caltech,"Fri, 19 Apr 2019 21:49:45 GMT","Fri, 19 Apr 2019 23:05:12 GMT","Fri, 19 Apr 2019 23:03:45 GMT",3.453,2,6.0,"Fri, 19 Apr 2019 23:13:45 GMT",84.0,"Fri, 19 Apr 2019 23:04:04 GMT",6.0,0.024166666666666666,74.31666666666666,9.683333333333334,84.0,6.0,49.99999999999999,train
2_39_95_27_2019-04-19 22:20:06.190004,caltech,"Fri, 19 Apr 2019 22:20:06 GMT","Sat, 20 Apr 2019 00:19:30 GMT","Sat, 20 Apr 2019 00:14:38 GMT",5.971,1,8.0,"Sat, 20 Apr 2019 00:02:06 GMT",102.0,"Fri, 19 Apr 2019 22:20:25 GMT",8.0,0.0811111111111111,0.31666666666666665,101.68333333333334,102.0,8.0,66.66666666666667,train
2_39_124_22_2019-04-19 23:21:45.549585,caltech,"Fri, 19 Apr 2019 23:22:01 GMT","Sat, 20 Apr 2019 00:34:47 GMT","Sat, 20 Apr 2019 00:34:39 GMT",7.736,2,8.0,"Sat, 20 Apr 2019 00:22:01 GMT",60.0,"Fri, 19 Apr 2019 23:22:30 GMT",8.0,0.0022222222222222222,0.48333333333333334,59.516666666666666,60.0,8.0,66.66666666666667,train
2_39_79_382_2019-07-19 00:46:29.959487,caltech,"Fri, 19 Jul 2019 00:46:30 GMT","Fri, 19 Jul 2019 03:03:58 GMT","Fri, 19 Jul 2019 01:29:50 GMT",2.232,2,12.0,"Fri, 19 Jul 2019 02:34:30 GMT",108.0,"Fri, 19 Jul 2019 03:03:44 GMT",12.0,1.568888888888889,137.23333333333332,-29.233333333333334,108.0,12.0,99.99999999999999,train
2_39_95_27_2019-07-19 00:51:37.818256,caltech,"Fri, 19 Jul 2019 00:51:38 GMT","Fri, 19 Jul 2019 02:14:51 GMT","Fri, 19 Jul 2019 02:14:46 GMT",6.916,2,16.0,"Fri, 19 Jul 2019 01:30:38 GMT",39.0,"Fri, 19 Jul 2019 00:52:06 GMT",16.0,0.001388888888888889,0.4666666666666667,38.53333333333333,39.0,16.0,133.33333333333334,train
2_39_131_30_2019-07-19 01:14:38.541663,caltech,"Fri, 19 Jul 2019 01:14:39 GMT","Fri, 19 Jul 2019 02:33:00 GMT","Fri, 19 Jul 2019 02:32:55 GMT",3.691,1,6.66,"Fri, 19 Jul 2019 02:27:39 GMT",73.0,"Fri, 19 Jul 2019 01:15:51 GMT",6.66,0.001388888888888889,1.2,71.8,73.0,6.66,55.5,train
2_39_79_379_2019-07-19 01:38:15.049516,caltech,"Fri, 19 Jul 2019 01:38:39 GMT","Fri, 19 Jul 2019 03:14:03 GMT","Fri, 19 Jul 2019 03:13:54 GMT",3.7628799999999996,4,8.0,"Fri, 19 Jul 2019 02:19:39 GMT",41.0,"Fri, 19 Jul 2019 03:14:02 GMT",8.0,0.0025,95.38333333333334,-54.38333333333333,41.0,8.0,66.66666666666667,train
2_39_130_31_2019-07-19 02:03:04.926700,caltech,"Fri, 19 Jul 2019 02:03:05 GMT","Fri, 19 Jul 2019 03:09:00 GMT","Fri, 19 Jul 2019 03:08:51 GMT",2.35,4,8.0,"Fri, 19 Jul 2019 03:27:05 GMT",84.0,"Fri, 19 Jul 2019 03:08:57 GMT",8.0,0.0025,65.86666666666666,18.133333333333333,84.0,8.0,66.66666666666667,train
2_39_139_28_2019-07-19 03:39:13.791362,caltech,"Fri, 19 Jul 2019 03:39:14 GMT","Fri, 19 Jul 2019 13:59:10 GMT","Fri, 19 Jul 2019 08:15:59 GMT",15.762,4,30.31,"Fri, 19 Jul 2019 06:45:14 GMT",186.0,"Fri, 19 Jul 2019 05:45:32 GMT",8.66,5.719722222222222,126.3,59.7,186.0,30.31,252.58333333333331,train
2_39_89_25_2019-07-19 13:06:37.267780,caltech,"Fri, 19 Jul 2019 13:06:37 GMT","Fri, 19 Jul 2019 14:21:02 GMT","Fri, 19 Jul 2019 14:20:58 GMT",4.066,1,8.0,"Fri, 19 Jul 2019 13:49:37 GMT",43.0,"Fri, 19 Jul 2019 13:07:10 GMT",8.0,0.0011111111111111111,0.55,42.45,43.0,8.0,66.66666666666667,train
