session_id,charging_minutes,work_energy_kwh,n_events,gap_energy_kwh,max_duration_min,has_event
2_39_90_26_2018-11-02 15:37:17.505596,195,1321.2249437045712,0.0,0.0,0.0,False
2_39_90_26_2018-11-04 22:45:54.733089,31,53.21417009803922,0.0,0.0,0.0,False
2_39_90_26_2018-11-05 16:42:58.398449,68,107.84328104575164,1.0,0.1618723611111111,8.0,True
2_39_90_26_2018-11-06 16:33:27.587358,66,132.00796675389455,1.0,0.3459507843137255,10.0,True
2_39_90_26_2018-11-07 17:24:26.125077,88,444.7993803970711,0.0,0.0,0.0,False
2_39_90_26_2018-11-08 18:07:54.227371,89,475.6046114379085,0.0,0.0,0.0,False
2_39_90_26_2018-11-09 16:49:36.805765,67,133.43278987358102,2.0,0.6789827818627452,10.0,True
2_39_90_26_2018-11-11 18:19:16.096197,239,1627.065789346919,0.0,0.0,0.0,False
2_39_90_26_2018-11-12 16:57:23.545126,74,206.25154786168852,0.0,0.0,0.0,False
2_39_90_26_2018-11-12 22:32:11.779905,32,53.32169974814487,0.0,0.0,0.0,False
2_39_90_26_2018-11-13 17:41:02.567601,31,46.77136593137255,0.0,0.0,0.0,False
2_39_90_26_2018-11-14 06:41:27.813811,259,1788.5173249287968,0.0,0.0,0.0,False
2_39_90_26_2018-11-14 17:03:14.349444,91,283.0145915087965,1.0,0.3952859118691336,10.0,True
2_39_90_26_2018-11-15 16:01:14.393091,240,1467.3479296043954,0.0,0.0,0.0,False
2_39_90_26_2018-11-15 20:58:16.809179,211,1207.817926206615,1.0,0.9423257089209953,20.0,True
2_39_90_26_2018-11-16 20:26:01.638553,45,148.09208644220845,2.0,1.062913538871689,16.0,True
2_39_90_26_2018-11-19 17:59:28.641708,167,1013.8154392126148,0.0,0.0,0.0,False
2_39_90_26_2018-11-20 18:18:56.360942,62,354.8634730865153,0.0,0.0,0.0,False
2_39_90_26_2018-11-21 16:55:11.807022,58,111.06128502189675,2.0,4.80932898957975,29.0,True
2_39_90_26_2018-11-21 21:11:28.484081,42,67.86252801919014,1.0,2.0165109212573915,20.0,True
2_39_90_26_2018-11-26 16:07:50.342401,240,820.4024325514011,2.0,1.6250419444444448,31.0,True
2_39_90_26_2018-11-27 15:16:56.516580,230,1093.5114477995173,2.0,0.8586133395730087,17.0,True
2_39_90_26_2018-11-28 00:15:57.896344,109,657.989467482526,0.0,0.0,0.0,False
2_39_90_26_2018-11-28 17:02:33.168949,167,1013.0794985160221,0.0,0.0,0.0,False
2_39_90_26_2018-11-29 20:31:20.487988,120,782.6952349326327,0.0,0.0,0.0,False
2_39_90_26_2018-11-30 17:54:02.503270,101,291.49695431128976,1.0,0.5473170850840336,18.0,True
2_39_90_26_2019-03-05 18:08:57.900599,46,117.94953473942208,1.0,0.4925659430541222,16.0,True
2_39_90_26_2019-03-06 20:53:13.304951,70,201.26016968178263,2.0,0.8699522614253964,14.0,True
2_39_90_26_2019-03-07 19:49:03.488191,118,384.17547216159744,1.0,0.08594340277777776,5.0,True
2_39_90_26_2019-03-08 16:36:44.576903,77,221.07181207983194,2.0,0.7643347975023344,17.0,True
2_39_90_26_2019-03-11 16:36:40.118728,132,828.6089946321308,1.0,0.6338799388483464,9.0,True
2_39_90_26_2019-03-12 16:41:55.866543,87,268.86208330567354,2.0,1.731131429411232,50.0,True
2_39_90_26_2019-03-13 17:12:16.415030,107,668.3437534703315,1.0,0.8488235121852753,16.0,True
2_39_90_26_2019-03-14 17:21:39.451796,193,1232.4359711779448,1.0,0.6377531617647059,14.0,True
2_39_90_26_2019-03-15 16:10:35.294463,194,1262.004208140505,1.0,0.7539722095373238,16.0,True
2_39_90_26_2019-03-18 16:59:49.548924,146,728.3811958289087,0.0,0.0,0.0,False
2_39_90_26_2019-03-19 15:58:49.362353,43,111.44092083333334,1.0,0.529375625,15.0,True
2_39_90_26_2019-03-21 17:03:23.554269,207,619.1335662313421,2.0,2.0822398861147025,66.0,True
2_39_90_26_2019-03-22 21:41:24.372362,34,175.27637306275597,0.0,0.0,0.0,False
2_39_90_26_2019-03-26 18:13:03.539771,45,84.54940528711485,1.0,0.28211191584967316,10.0,True
2_39_90_26_2019-03-27 20:16:16.552400,71,233.9500821969697,1.0,0.1082059722222222,5.0,True
2_39_90_26_2019-03-28 15:01:44.259049,71,221.89000220588235,2.0,0.4693843055555556,9.0,True
2_39_90_26_2019-03-29 14:58:03.335682,36,242.6535,0.0,0.0,0.0,False
2_39_90_26_2019-03-29 17:04:21.873946,102,637.5897985294117,1.0,0.692939375,14.0,True
2_39_90_26_2019-04-01 16:55:56.664055,128,791.0864790966386,1.0,0.7451879971988795,16.0,True
2_39_90_26_2019-04-02 20:20:51.831948,21,54.98442083333333,1.0,0.26567277777777776,7.0,True
2_39_90_26_2019-04-04 17:04:48.582813,114,724.7439986928105,1.0,0.7171588725490196,15.0,True
2_39_90_26_2019-04-05 18:33:36.920628,251,843.1664654379933,2.0,0.5413126879084966,12.0,True
2_39_90_26_2019-04-08 18:24:32.780355,126,826.4328061274509,0.0,0.0,0.0,False
2_39_90_26_2019-04-08 20:51:09.052047,89,283.79753782051284,0.0,0.0,0.0,False
2_39_90_26_2019-04-08 23:08:04.714093,59,389.7087494047619,0.0,0.0,0.0,False
2_39_90_26_2019-04-09 17:18:20.352731,148,723.097624754902,2.0,1.129108263888889,29.0,True
2_39_90_26_2019-04-10 19:50:50.999237,44,111.04629583333333,1.0,0.5293827083333333,16.0,True
2_39_90_26_2019-04-12 20:41:21.080920,196,1217.8281248981411,0.0,0.0,0.0,False
2_39_90_26_2019-04-15 13:28:31.930397,218,1171.4810954646703,2.0,1.1818319675925928,28.0,True
2_39_90_26_2019-04-15 19:33:26.615262,77,462.165408496732,1.0,0.6906896732026143,8.0,True
2_39_90_26_2019-04-16 17:04:56.686453,63,118.94538005368814,1.0,0.3634844854374498,11.0,True
2_39_90_26_2019-04-17 13:53:53.345013,228,1367.7036676470589,0.0,0.0,0.0,False
2_39_90_26_2019-04-18 16:17:39.555171,79,494.5690281862745,1.0,0.6871338888888888,12.0,True
2_39_90_26_2019-04-19 20:50:33.054844,61,122.05009852941177,2.0,0.626240486111111,8.0,True
2_39_90_26_2019-04-22 16:39:23.864281,70,321.8414867647059,1.0,0.5302192361111112,7.0,True
2_39_90_26_2019-04-22 20:54:05.929090,235,1289.7559285444947,2.0,1.2781396474358977,36.0,True
2_39_90_26_2019-04-23 17:02:27.300102,114,659.6405946895425,1.0,0.7300245057189543,15.0,True
2_39_90_26_2019-04-24 16:41:42.427619,58,110.02702320261437,1.0,0.2698764188453159,11.0,True
2_39_90_26_2019-04-25 16:26:12.486078,76,223.48508767507002,1.0,0.5126058630952381,15.0,True
2_39_90_26_2019-04-26 17:48:57.344490,222,1369.5824648950809,0.0,0.0,0.0,False
2_39_90_26_2019-04-29 17:00:25.406952,185,1168.572169467787,0.0,0.0,0.0,False
2_39_90_26_2019-04-30 16:17:12.304967,190,1155.9609961161386,0.0,0.0,0.0,False
2_39_90_26_2019-05-01 16:37:15.246069,98,325.6354981596147,3.0,1.6761776436188507,30.0,True
2_39_90_26_2019-05-02 16:12:44.566586,114,661.9280195777434,1.0,0.5951240441176471,8.0,True
2_39_90_26_2019-05-03 21:33:23.089531,106,657.1850631750946,1.0,0.7279161683006536,20.0,True
2_39_90_26_2019-05-06 16:37:18.264898,115,345.6052140151515,3.0,1.5064699305555556,33.0,True
2_39_90_26_2019-05-07 17:09:09.621224,128,720.9599670698711,1.0,0.7360529861111111,13.0,True
2_39_90_26_2019-05-08 18:04:59.525697,206,661.1110778964285,2.0,0.52082375,13.0,True
2_39_90_26_2019-05-09 15:56:11.857344,31,51.56075,0.0,0.0,0.0,False
2_39_90_26_2019-05-10 16:57:01.226605,108,358.1481593487395,2.0,0.724509236111111,12.0,True
2_39_90_26_2019-05-13 15:20:51.594568,66,132.5712444327731,2.0,0.5932970138888889,9.0,True
2_39_90_26_2019-05-15 19:37:24.052537,35,63.47892638888889,2.0,0.6394400694444444,9.0,True
2_39_90_26_2019-05-17 16:56:17.527212,66,129.28454583333334,1.0,0.3353214583333333,12.0,True
2_39_90_26_2019-05-20 17:08:07.345405,73,210.73937619047618,1.0,0.5564401289682539,17.0,True
2_39_90_26_2019-05-21 16:41:38.871241,61,117.3721886904762,2.0,0.6448866666666666,9.0,True
2_39_90_26_2019-05-22 17:59:56.182677,21,35.056225,0.0,0.0,0.0,False
2_39_90_26_2019-05-22 18:27:07.661175,32,58.0181635989011,0.0,0.0,0.0,False
2_39_90_26_2019-05-23 16:13:09.550787,112,710.2307842948718,1.0,0.6901931944444444,16.0,True
2_39_90_26_2019-05-24 19:56:42.968188,113,342.78195,2.0,0.7481565972222222,15.0,True
2_39_90_26_2019-05-28 16:14:51.424235,125,457.61633333333333,2.0,1.945687986111111,59.0,True
2_39_90_26_2019-05-29 18:07:17.258351,66,124.58348522727273,1.0,0.2714400694444444,8.0,True
2_39_90_26_2019-05-30 16:49:19.547743,134,841.9429769607843,1.0,0.585200751633987,7.0,True
2_39_90_26_2019-05-31 17:10:12.816876,112,710.4352362745097,1.0,0.6981682557189544,14.0,True
2_39_90_26_2019-08-02 16:35:00.182229,64,125.46042720588235,1.0,0.3229122222222222,11.0,True
2_39_90_26_2019-08-06 21:48:29.863919,73,222.9486682072829,2.0,0.4604993055555555,12.0,True
2_39_90_26_2019-08-08 20:09:27.948706,162,537.3797241919845,0.0,0.0,0.0,False
2_39_90_26_2019-08-09 20:25:45.424161,121,401.46772205882354,1.0,0.32434381944444446,7.0,True
2_39_90_26_2019-08-12 20:46:11.518483,41,101.562225,2.0,0.498633125,8.0,True
2_39_90_26_2019-08-13 17:01:26.714372,17,65.87885416666667,1.0,0.6421106944444444,11.0,True
2_39_90_26_2019-08-14 16:26:30.408910,58,111.5795681372549,1.0,0.30192284722222223,10.0,True
2_39_90_26_2019-08-15 19:36:23.330802,122,402.7652534614723,2.0,0.7863004039101019,18.0,True
2_39_90_26_2019-08-16 16:43:43.368080,257,897.1401000988992,5.0,0.8818145928649235,13.0,True
2_39_90_26_2019-08-19 20:36:53.750695,250,1369.0200223125214,1.0,1.1510576320806098,36.0,True
2_39_90_26_2019-08-20 17:09:52.920461,97,598.93311214126,0.0,0.0,0.0,False
2_39_90_26_2019-08-21 16:34:13.596324,20,101.79396057791537,1.0,0.5013441864465084,8.0,True
2_39_90_26_2019-08-22 16:52:52.958204,223,1498.9540151401789,0.0,0.0,0.0,False
2_39_90_26_2019-08-23 20:50:50.190838,34,54.36310196078431,0.0,0.0,0.0,False
2_39_90_26_2019-08-26 16:35:57.149870,55,105.34457259631922,1.0,0.33352143081355345,11.0,True
2_39_90_26_2019-08-26 22:13:52.478193,68,134.89213405890578,1.0,0.3353629278465773,11.0,True
2_39_90_26_2019-08-27 21:15:56.670851,133,447.7437833855472,5.0,1.8525433619281044,29.0,True
2_39_90_26_2019-08-28 16:11:35.826117,56,107.93201985294118,2.0,0.5999715277777777,10.0,True
2_39_90_26_2019-10-01 17:42:15.048577,55,115.24254956073338,1.0,0.5028204861111111,16.0,True
2_39_90_26_2019-10-02 16:34:44.050007,119,366.7767891025641,2.0,0.6976290972222223,16.0,True
2_39_90_26_2019-10-03 16:46:45.125051,173,792.6181840686274,2.0,1.7372477876984127,50.0,True
2_39_90_26_2019-10-04 20:02:12.765054,19,100.37712072878102,0.0,0.0,0.0,False
2_39_90_26_2019-10-05 18:21:20.278943,136,926.4578626336898,0.0,0.0,0.0,False
2_39_90_26_2019-10-07 18:57:59.174314,101,657.5216442307692,0.0,0.0,0.0,False
2_39_90_26_2019-10-07 23:02:34.464461,50,322.37443532913164,0.0,0.0,0.0,False
2_39_90_26_2019-10-08 18:27:11.115410,55,177.84626062271062,0.0,0.0,0.0,False
2_39_90_26_2019-10-08 19:45:16.944570,62,124.44436174242425,1.0,0.296760625,9.0,True
2_39_90_26_2019-10-09 17:52:27.021499,52,98.82499607843137,3.0,0.7604048611111112,10.0,True
2_39_90_26_2019-10-10 16:59:31.129485,52,130.22655717787114,2.0,0.8230542442810458,15.0,True
2_39_90_26_2019-10-11 16:21:56.988017,62,119.70385,3.0,0.8134049305555555,12.0,True
2_39_90_26_2019-10-14 17:34:35.425757,77,216.5260181372549,2.0,0.8381365400326798,16.0,True
2_39_90_26_2019-10-14 20:44:04.671209,160,1056.2016846755369,0.0,0.0,0.0,False
2_39_90_26_2019-10-15 15:27:18.829027,61,171.4103213800905,1.0,0.4674077777777778,14.0,True
2_39_90_26_2019-10-16 18:40:20.628655,217,1444.947248926237,0.0,0.0,0.0,False
2_39_90_26_2019-10-17 16:51:23.166224,52,98.93680465686275,2.0,0.6854400694444444,11.0,True
2_39_90_26_2019-10-18 16:54:46.585318,67,407.8734677404295,1.0,0.610040625,7.0,True
2_39_90_26_2019-10-21 16:55:39.679161,89,605.5121170868347,0.0,0.0,0.0,False
2_39_90_26_2019-10-21 18:46:07.863497,61,122.42131908801983,1.0,0.26876979166666665,8.0,True
2_39_90_26_2019-10-22 17:33:45.805851,65,124.7987274509804,2.0,0.5772922916666666,9.0,True
2_39_90_26_2019-10-23 17:24:21.920716,102,336.7987083333333,3.0,1.045702083333333,18.0,True
2_39_90_26_2019-10-23 19:21:00.900116,67,126.51106911764705,1.0,0.28332572303921566,9.0,True
2_39_90_26_2019-10-23 21:43:36.090886,150,959.7603459033613,0.0,0.0,0.0,False
2_39_90_26_2019-10-24 17:03:32.966272,31,51.77745833333333,0.0,0.0,0.0,False
2_39_90_26_2019-10-28 16:48:38.267397,142,608.3998075980392,0.0,0.0,0.0,False
2_39_90_26_2019-10-28 22:53:29.777452,24,155.45101428571428,0.0,0.0,0.0,False
2_39_90_26_2019-10-28 23:55:14.016726,26,70.61854166666667,1.0,0.3511979166666667,11.0,True
2_39_90_26_2019-10-29 16:36:38.298250,85,465.363419117647,1.0,0.25873847222222224,7.0,True
2_39_90_26_2019-10-30 19:47:53.448062,62,125.04678799019608,2.0,0.672396875,9.0,True
2_39_90_440_2018-11-02 22:29:18.373060,27,44.59365562974607,0.0,0.0,0.0,False
2_39_90_440_2018-11-05 16:32:33.343753,164,978.9862563786918,1.0,0.612270175653595,12.0,True
2_39_90_440_2018-11-06 00:51:10.945398,31,52.41266442577031,0.0,0.0,0.0,False
2_39_90_440_2018-11-06 15:13:32.752282,32,52.688029656862746,0.0,0.0,0.0,False
2_39_90_440_2018-11-06 20:09:05.736410,170,801.1001390549809,2.0,1.5649420634920634,39.0,True
2_39_90_440_2018-11-07 16:05:50.232979,31,51.02268434689665,0.0,0.0,0.0,False
2_39_90_440_2018-11-07 19:08:22.879809,99,293.03663952958374,2.0,0.7216328839869282,15.0,True
2_39_90_440_2018-11-08 18:16:44.253653,50,131.93513168153225,2.0,0.6874445994582042,14.0,True
2_39_90_440_2018-11-09 16:47:05.991991,118,700.3179047870902,0.0,0.0,0.0,False
2_39_90_440_2018-11-12 17:15:08.518695,111,340.5220061824055,1.0,0.7917044872495782,15.0,True
2_39_90_440_2018-11-14 19:04:53.685670,99,543.0257633986928,1.0,0.19827999999999998,6.0,True
2_39_90_440_2018-11-15 17:46:49.137227,184,591.9389178679164,4.0,2.1045329096638654,17.0,True
2_39_90_440_2018-11-16 16:42:46.485895,31,52.33868828197946,0.0,0.0,0.0,False
2_39_90_440_2018-11-16 19:56:07.735090,186,594.7962178043147,0.0,0.0,0.0,False
2_39_90_440_2018-11-19 22:21:56.707456,196,593.9419635706914,0.0,0.0,0.0,False
2_39_90_440_2018-11-20 17:49:27.156288,345,2093.4822270037366,0.0,0.0,0.0,False
2_39_90_440_2018-11-21 17:00:19.523037,87,255.08397186962503,2.0,5.122307115470457,51.0,True
2_39_90_440_2018-11-26 17:18:07.898566,141,236.81839097578975,0.0,0.0,0.0,False
2_39_90_440_2018-11-26 22:02:55.000789,42,69.54642783892663,0.0,0.0,0.0,False
2_39_90_440_2018-11-27 17:33:21.940587,192,548.7950775839013,0.0,0.0,0.0,False
2_39_90_440_2018-11-28 17:48:32.714344,166,1065.5685632475797,1.0,0.6599051307189541,14.0,True
2_39_90_440_2018-11-29 17:04:02.479995,95,263.6592970430885,1.0,0.542542843137255,16.0,True
2_39_90_440_2018-11-30 17:21:45.594689,96,287.45670710784316,2.0,0.7230609150326797,14.0,True
2_39_90_440_2019-03-01 18:08:37.185043,108,641.8979982142857,0.0,0.0,0.0,False
2_39_90_440_2019-03-05 17:27:57.976624,135,451.5512458333333,3.0,1.103018472222222,29.0,True
2_39_90_440_2019-03-06 23:07:51.538790,139,456.92345955882354,5.0,1.6011257638888887,29.0,True
2_39_90_440_2019-03-12 16:30:42.209819,257,1692.3683343837536,0.0,0.0,0.0,False
2_39_90_440_2019-03-14 16:45:17.111077,93,544.8151288961038,0.0,0.0,0.0,False
2_39_90_440_2019-03-15 17:02:57.210374,94,529.8668333333333,0.0,0.0,0.0,False
2_39_90_440_2019-03-19 16:58:33.774367,146,932.0466059152449,0.0,0.0,0.0,False
2_39_90_440_2019-03-20 20:16:46.751982,47,118.59430031512605,2.0,0.8158768989262372,17.0,True
2_39_90_440_2019-03-21 18:58:49.265586,73,136.38507156862744,2.0,0.6004999305555556,9.0,True
2_39_90_440_2019-03-25 17:14:55.794016,87,516.1539,0.0,0.0,0.0,False
2_39_90_440_2019-03-26 18:49:45.855218,142,487.1043589985994,3.0,0.64039289624183,11.0,True
2_39_90_440_2019-04-05 17:32:13.223354,117,698.9928708333333,0.0,0.0,0.0,False
2_39_90_440_2019-04-08 17:01:45.826615,182,514.4624829545454,0.0,0.0,0.0,False
2_39_90_440_2019-04-09 17:03:51.174908,121,659.0210125,1.0,0.7013020833333333,13.0,True
2_39_90_440_2019-04-10 16:18:52.011121,104,618.3113583333333,1.0,0.191668125,5.0,True
2_39_90_440_2019-04-11 20:02:54.438027,198,616.2392,3.0,0.9102793055555556,12.0,True
2_39_90_440_2019-04-14 09:54:59.414588,174,1049.6127166666665,0.0,0.0,0.0,False
2_39_90_440_2019-04-15 17:35:36.051044,83,244.7450875,1.0,0.8980439583333332,14.0,True
2_39_90_440_2019-04-16 17:32:34.851126,77,197.23842419467786,1.0,0.576340625,16.0,True
2_39_90_440_2019-04-17 17:30:32.915267,78,194.80069166666667,2.0,0.7434881944444446,17.0,True
2_39_90_440_2019-04-18 17:39:01.662235,31,52.596475,0.0,0.0,0.0,False
2_39_90_440_2019-04-19 16:57:04.027810,101,552.8111454831933,0.0,0.0,0.0,False
2_39_90_440_2019-04-22 20:02:48.792059,124,434.8910306372549,1.0,0.1249265972222222,6.0,True
2_39_90_440_2019-04-23 17:36:36.712405,215,751.4495650560224,1.0,0.10340583333333332,5.0,True
2_39_90_440_2019-04-24 20:37:49.317961,67,411.9861041666667,1.0,0.6215082638888888,8.0,True
2_39_90_440_2019-04-25 20:05:42.588771,31,91.775175,2.0,0.4998143749999999,6.0,True
2_39_90_440_2019-04-26 20:31:43.520518,14,43.37114583333334,0.0,0.0,0.0,False
2_39_90_440_2019-04-29 17:20:21.024251,103,553.5126705882353,0.0,0.0,0.0,False
2_39_90_440_2019-04-30 17:07:32.925111,182,1038.2006204562595,0.0,0.0,0.0,False
2_39_90_440_2019-05-01 16:53:49.397821,137,266.6280375,1.0,0.5388946527777777,17.0,True
2_39_90_440_2019-05-03 19:20:52.922387,183,1184.942751984127,0.0,0.0,0.0,False
2_39_90_440_2019-05-06 17:03:13.894416,110,652.8115335115864,0.0,0.0,0.0,False
2_39_90_440_2019-05-07 19:49:04.679577,141,489.36351945432017,0.0,0.0,0.0,False
2_39_90_440_2019-05-08 15:55:51.391190,83,246.34454166666666,1.0,0.5131706249999999,15.0,True
2_39_90_440_2019-05-09 21:14:16.421686,32,53.5605875,0.0,0.0,0.0,False
2_39_90_440_2019-05-10 16:09:12.374611,87,259.761832848524,1.0,0.538364513888889,14.0,True
2_39_90_440_2019-05-13 17:54:09.971273,356,2319.929935372509,0.0,0.0,0.0,False
2_39_90_440_2019-05-14 17:12:11.790541,58,347.5990044117647,1.0,0.6530015277777779,12.0,True
2_39_90_440_2019-05-15 19:23:13.568225,63,408.71246249999996,0.0,0.0,0.0,False
2_39_90_440_2019-05-20 18:01:48.098396,174,1110.458957352941,1.0,0.7612185416666667,18.0,True
2_39_90_440_2019-05-22 16:08:30.816366,87,479.8741183123249,0.0,0.0,0.0,False
2_39_90_440_2019-05-23 19:56:29.914102,112,363.5743119047619,2.0,0.8520257638888887,35.0,True
2_39_90_440_2019-05-28 17:44:29.110820,229,792.0082,4.0,1.821186597222222,41.0,True
2_39_90_440_2019-05-29 16:56:01.131138,208,660.5388785714285,1.0,0.4201078472222222,14.0,True
2_39_90_440_2019-05-30 17:16:42.580885,116,678.4529041666666,0.0,0.0,0.0,False
2_39_90_440_2019-05-31 19:03:42.445922,194,1186.4591708333332,0.0,0.0,0.0,False
2_39_90_440_2019-08-01 16:45:45.132342,102,312.85496666666666,2.0,0.7654714583333333,14.0,True
2_39_90_440_2019-08-06 16:48:32.792532,80,236.26883284313726,2.0,0.7884288888888888,15.0,True
2_39_90_440_2019-08-07 16:11:50.402759,90,260.20024702380954,1.0,0.5372641666666667,16.0,True
2_39_90_440_2019-08-08 16:26:53.324733,82,245.19726789215687,2.0,0.7444492320261438,14.0,True
2_39_90_440_2019-08-09 18:51:43.121111,35,221.67774166666666,0.0,0.0,0.0,False
2_39_90_440_2019-08-14 17:11:35.455739,117,681.2058969537815,1.0,0.6110156944444446,10.0,True
2_39_90_440_2019-08-15 18:18:15.954079,88,261.9666582264957,1.0,0.5076667361111111,14.0,True
2_39_90_440_2019-08-15 23:43:26.677483,118,370.97529964896216,1.0,0.4805697222222223,15.0,True
2_39_90_440_2019-08-16 17:02:20.655661,82,246.12703930171136,1.0,0.18216319444444445,8.0,True
2_39_90_440_2019-08-19 19:44:36.082201,74,470.47532083333334,0.0,0.0,0.0,False
2_39_90_440_2019-08-20 17:04:36.325229,85,245.99716582817337,2.0,0.7565497508169934,14.0,True
2_39_90_440_2019-08-21 16:12:43.988764,83,222.29929404761904,2.0,0.7134084027777776,13.0,True
2_39_90_440_2019-08-26 16:53:40.895196,122,374.67223333333334,2.0,0.8479502083333333,16.0,True
2_39_90_440_2019-08-27 17:27:31.032094,101,307.8747880952381,1.0,0.4787426388888889,14.0,True
2_39_90_440_2019-08-28 17:06:06.839231,129,675.5090748491705,2.0,0.9119884722222223,12.0,True
2_39_90_440_2019-08-29 16:39:11.684580,119,359.39769871794874,1.0,0.48868673611111113,14.0,True
2_39_90_440_2019-08-30 16:30:28.397846,76,220.43754722222224,1.0,0.5176460416666666,15.0,True
2_39_90_440_2019-10-01 17:08:43.946118,209,660.4227941391941,4.0,1.4247066666666663,26.0,True
2_39_90_440_2019-10-03 18:52:34.936180,62,124.48345416666666,1.0,0.31230180555555553,9.0,True
2_39_90_440_2019-10-08 17:13:09.787167,70,395.3370208333333,0.0,0.0,0.0,False
2_39_90_440_2019-10-10 16:46:26.834946,368,2436.8262017156862,0.0,0.0,0.0,False
2_39_90_440_2019-10-11 18:33:39.000374,138,880.2748405844155,0.0,0.0,0.0,False
2_39_90_440_2019-10-14 16:12:14.569642,465,3050.4819627612583,1.0,0.8954399305555555,21.0,True
2_39_90_440_2019-10-15 15:40:36.116033,165,1104.4450995098039,0.0,0.0,0.0,False
2_39_90_440_2019-10-16 19:59:19.042314,83,470.54418695054943,0.0,0.0,0.0,False
2_39_90_440_2019-10-17 19:29:14.474634,96,334.3145132352941,2.0,1.6871228349673202,52.0,True
2_39_90_440_2019-10-18 16:24:16.891654,149,996.7895316715147,0.0,0.0,0.0,False
2_39_90_440_2019-10-22 16:35:44.729668,96,247.04489583333333,2.0,0.8483690972222222,15.0,True
2_39_90_440_2019-10-23 16:16:22.660156,73,209.6576625,1.0,0.4694538888888889,14.0,True
2_39_90_440_2019-10-24 16:31:53.312808,81,216.49824642857143,2.0,0.7627034803921569,14.0,True
2_39_90_440_2019-10-25 16:47:54.726000,161,495.59113018207285,3.0,0.5388258333333333,10.0,True
2_39_90_440_2019-10-28 16:43:51.455494,156,296.02342745098036,1.0,0.20568187499999996,12.0,True
2_39_90_440_2019-10-29 16:32:49.514152,104,225.91325588235293,2.0,0.5607316503267973,13.0,True
2_39_90_440_2019-10-30 17:56:22.555889,119,366.13746258169937,2.0,0.7065195138888889,15.0,True
2_39_91_437_2018-11-02 15:40:25.015537,192,1012.2530616512873,0.0,0.0,0.0,False
2_39_91_437_2018-11-05 05:47:35.971246,124,809.9173157212884,1.0,0.6081815277777778,7.0,True
2_39_91_437_2018-11-05 16:00:14.709657,106,337.77559519565403,1.0,0.3847646527777778,8.0,True
2_39_91_437_2018-11-06 00:38:54.629570,30,49.593239110644255,0.0,0.0,0.0,False
2_39_91_437_2018-11-06 16:49:22.821228,104,325.82918439481057,1.0,0.3599354520697168,9.0,True
2_39_91_437_2018-11-07 00:50:40.204789,270,952.8147594756738,0.0,0.0,0.0,False
2_39_91_437_2018-11-07 16:17:19.638130,187,999.2924279786475,2.0,0.8698494349128539,23.0,True
2_39_91_437_2018-11-08 16:25:59.835493,189,1001.4454856338149,1.0,1.16472615919906,37.0,True
2_39_91_437_2018-11-09 14:04:27.775883,76,248.8410966407105,0.0,0.0,0.0,False
2_39_91_437_2018-11-09 16:11:21.262898,189,974.0850312278236,2.0,1.2526975162886795,31.0,True
2_39_91_437_2018-11-10 18:01:46.397242,32,56.02660049203892,0.0,0.0,0.0,False
2_39_91_437_2018-11-10 18:42:05.164739,32,55.23272663828689,0.0,0.0,0.0,False
2_39_91_437_2018-11-11 03:39:20.145217,162,576.2348957946336,0.0,0.0,0.0,False
2_39_91_437_2018-11-12 17:55:31.305908,70,171.21510005589954,2.0,2.013390435965322,39.0,True
2_39_91_437_2018-11-13 16:31:48.100882,176,865.6870232047922,2.0,1.3396030975472326,35.0,True
2_39_91_437_2018-11-14 17:50:30.776546,31,52.105899969002444,0.0,0.0,0.0,False
2_39_91_437_2018-11-14 21:42:10.793616,34,56.646183870025745,0.0,0.0,0.0,False
2_39_91_437_2018-11-15 02:59:59.799910,118,754.572799352548,1.0,0.49343515931372545,6.0,True
2_39_91_437_2018-11-15 16:36:38.386795,58,111.5487858844415,2.0,0.6067956440631808,10.0,True
2_39_91_437_2018-11-16 15:55:12.070204,191,975.6635625513161,3.0,1.1451792948875459,23.0,True
2_39_91_437_2018-11-19 03:08:08.527054,143,878.5453747284879,0.0,0.0,0.0,False
2_39_91_437_2018-11-19 15:50:00.500298,222,1175.2302378274676,4.0,1.332082757363179,22.0,True
2_39_91_437_2018-11-20 15:10:48.067267,52,311.2655258827215,0.0,0.0,0.0,False
2_39_91_437_2018-11-20 17:21:06.646579,31,52.19814804814638,0.0,0.0,0.0,False
2_39_91_437_2018-11-20 19:01:35.636529,44,107.16998377774186,2.0,3.1684251382903588,29.0,True
2_39_91_437_2018-11-21 15:28:20.087812,110,658.4795918840662,1.0,0.29304405637254904,7.0,True
2_39_91_437_2018-11-22 05:51:31.187841,120,370.8666347424935,2.0,8.5922739885969,85.0,True
2_39_91_437_2018-11-25 18:22:38.419901,31,50.454052485994396,0.0,0.0,0.0,False
2_39_91_437_2018-11-26 17:16:34.062574,75,208.48350350290832,0.0,0.0,0.0,False
2_39_91_437_2018-11-26 20:47:22.181905,79,299.0278831392206,2.0,1.6864885261151243,19.0,True
2_39_91_437_2018-11-27 17:32:13.722906,68,107.613279582393,1.0,0.685585512985896,11.0,True
2_39_91_437_2018-11-28 17:09:20.659934,156,506.3043550522319,4.0,1.9657430092071384,41.0,True
2_39_91_437_2018-11-29 16:31:26.806859,63,125.12424976903041,2.0,0.5856370529878618,8.0,True
2_39_91_437_2018-11-30 16:48:39.331308,63,126.1057904178338,1.0,0.26206554738562093,8.0,True
