sessionID,site,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,n_userInputs,kWhRequested_last,requestedDeparture_last,minutesAvailable_last,modifiedAt_last,kWhRequested_first
2_39_79_382_2019-10-24 16:49:34.542568,0002,"Thu, 24 Oct 2019 16:49:35 GMT","Fri, 25 Oct 2019 00:06:20 GMT","Thu, 24 Oct 2019 21:12:44 GMT",16.962,1,37.5,"Fri, 25 Oct 2019 00:05:35 GMT",436.0,"Thu, 24 Oct 2019 16:51:00 GMT",37.5
2_39_78_362_2019-10-24 16:39:51.304795,0002,"Thu, 24 Oct 2019 16:39:51 GMT","Thu, 24 Oct 2019 23:20:54 GMT","Thu, 24 Oct 2019 23:21:54 GMT",4.925,1,5.0,"Thu, 24 Oct 2019 22:57:51 GMT",378.0,"Thu, 24 Oct 2019 16:41:25 GMT",5.0
2_39_79_377_2019-10-24 16:39:27.665916,0002,"Thu, 24 Oct 2019 16:39:28 GMT","Fri, 25 Oct 2019 00:16:33 GMT","Thu, 24 Oct 2019 17:14:39 GMT",1.691,1,8.0,"Thu, 24 Oct 2019 17:39:28 GMT",60.0,"Thu, 24 Oct 2019 16:41:06 GMT",8.0
2_39_90_440_2019-10-24 16:31:53.312808,0002,"Thu, 24 Oct 2019 16:31:53 GMT","Fri, 25 Oct 2019 00:22:20 GMT","Thu, 24 Oct 2019 17:53:30 GMT",3.628,3,8.0,"Thu, 24 Oct 2019 20:24:53 GMT",233.0,"Thu, 24 Oct 2019 22:11:37 GMT",8.0
2_39_92_442_2019-10-24 16:30:53.286007,0002,"Thu, 24 Oct 2019 16:30:53 GMT","Fri, 25 Oct 2019 02:41:10 GMT","Fri, 25 Oct 2019 01:45:08 GMT",28.571,1,64.0,"Thu, 24 Oct 2019 17:30:53 GMT",60.0,"Thu, 24 Oct 2019 16:31:00 GMT",64.0
2_39_89_25_2019-10-24 16:22:46.306457,0002,"Thu, 24 Oct 2019 16:22:46 GMT","Thu, 24 Oct 2019 17:50:01 GMT","Thu, 24 Oct 2019 17:49:55 GMT",9.882,1,20.0,"Thu, 24 Oct 2019 17:55:46 GMT",93.0,"Thu, 24 Oct 2019 16:22:46 GMT",20.0
2_39_79_376_2019-10-24 16:22:12.909881,0002,"Thu, 24 Oct 2019 16:22:13 GMT","Fri, 25 Oct 2019 01:20:04 GMT","Thu, 24 Oct 2019 20:55:41 GMT",15.245,1,40.0,"Thu, 24 Oct 2019 23:21:13 GMT",419.0,"Thu, 24 Oct 2019 16:22:29 GMT",40.0
2_39_79_379_2019-10-24 16:17:51.413877,0002,"Thu, 24 Oct 2019 16:17:51 GMT","Fri, 25 Oct 2019 02:10:36 GMT","Thu, 24 Oct 2019 18:25:08 GMT",11.528,1,24.0,"Thu, 24 Oct 2019 17:17:51 GMT",60.0,"Thu, 24 Oct 2019 16:17:52 GMT",24.0
2_39_79_381_2019-10-24 16:12:32.892462,0002,"Thu, 24 Oct 2019 16:13:25 GMT","Thu, 24 Oct 2019 18:46:21 GMT","Thu, 24 Oct 2019 18:46:18 GMT",3.426,1,18.69,"Thu, 24 Oct 2019 17:13:25 GMT",60.0,"Thu, 24 Oct 2019 16:13:24 GMT",18.69
2_39_130_31_2019-10-24 15:59:11.146515,0002,"Thu, 24 Oct 2019 15:59:19 GMT","Thu, 24 Oct 2019 19:05:43 GMT","Thu, 24 Oct 2019 18:12:15 GMT",7.544,3,18.0,"Thu, 24 Oct 2019 20:52:19 GMT",293.0,"Thu, 24 Oct 2019 15:59:47 GMT",12.0
2_39_78_365_2019-10-24 15:54:56.350607,0002,"Thu, 24 Oct 2019 15:54:56 GMT","Thu, 24 Oct 2019 20:56:11 GMT","Thu, 24 Oct 2019 20:27:54 GMT",14.866,4,14.98,"Thu, 24 Oct 2019 20:10:56 GMT",256.0,"Thu, 24 Oct 2019 15:58:09 GMT",14.98
2_39_131_30_2019-10-24 15:40:38.653774,0002,"Thu, 24 Oct 2019 15:40:39 GMT","Thu, 24 Oct 2019 22:58:47 GMT","Thu, 24 Oct 2019 18:44:36 GMT",13.436,1,20.0,"Thu, 24 Oct 2019 23:19:39 GMT",459.0,"Thu, 24 Oct 2019 15:40:42 GMT",20.0
2_39_78_367_2019-10-24 15:36:06.919526,0002,"Thu, 24 Oct 2019 15:36:07 GMT","Thu, 24 Oct 2019 17:50:15 GMT","Thu, 24 Oct 2019 17:50:08 GMT",9.585,1,11.68,"Thu, 24 Oct 2019 23:10:07 GMT",454.0,"Thu, 24 Oct 2019 15:36:19 GMT",11.68
2_39_91_437_2019-10-24 15:11:30.891176,0002,"Thu, 24 Oct 2019 15:11:31 GMT","Fri, 25 Oct 2019 00:14:05 GMT","Thu, 24 Oct 2019 17:38:10 GMT",14.055,1,32.0,"Thu, 24 Oct 2019 22:19:31 GMT",428.0,"Thu, 24 Oct 2019 15:14:59 GMT",32.0
2_39_78_366_2019-10-24 15:08:46.056003,0002,"Thu, 24 Oct 2019 15:08:46 GMT","Thu, 24 Oct 2019 19:18:01 GMT","Thu, 24 Oct 2019 16:06:47 GMT",5.57,1,14.4,"Thu, 24 Oct 2019 23:08:46 GMT",480.0,"Thu, 24 Oct 2019 15:09:09 GMT",14.4
2_39_79_380_2019-10-24 15:05:50.212379,0002,"Thu, 24 Oct 2019 15:05:50 GMT","Thu, 24 Oct 2019 20:26:05 GMT","Thu, 24 Oct 2019 16:17:05 GMT",7.386,1,9.0,"Thu, 24 Oct 2019 18:38:50 GMT",213.0,"Thu, 24 Oct 2019 15:10:03 GMT",9.0
2_39_89_25_2019-10-24 13:31:13.340125,0002,"Thu, 24 Oct 2019 13:31:13 GMT","Thu, 24 Oct 2019 14:56:09 GMT","Thu, 24 Oct 2019 14:47:08 GMT",3.753,2,12.0,"Thu, 24 Oct 2019 14:41:13 GMT",70.0,"Thu, 24 Oct 2019 13:31:56 GMT",12.0
2_39_130_31_2019-10-24 03:26:50.058892,0002,"Thu, 24 Oct 2019 03:26:50 GMT","Thu, 24 Oct 2019 13:26:25 GMT","Thu, 24 Oct 2019 13:26:16 GMT",14.907,1,15.0,"Thu, 24 Oct 2019 04:27:50 GMT",61.0,"Thu, 24 Oct 2019 03:26:56 GMT",15.0
2_39_88_24_2019-10-24 02:50:44.831476,0002,"Thu, 24 Oct 2019 02:50:45 GMT","Thu, 24 Oct 2019 05:00:16 GMT","Thu, 24 Oct 2019 05:00:12 GMT",13.201,1,20.0,"Thu, 24 Oct 2019 04:50:45 GMT",120.0,"Thu, 24 Oct 2019 02:51:52 GMT",20.0
2_39_127_19_2019-10-24 01:52:39.952964,0002,"Thu, 24 Oct 2019 01:52:40 GMT","Thu, 24 Oct 2019 03:48:00 GMT","Thu, 24 Oct 2019 03:17:19 GMT",7.869,1,8.0,"Thu, 24 Oct 2019 03:29:40 GMT",97.0,"Thu, 24 Oct 2019 01:52:52 GMT",8.0
2_39_139_28_2019-10-24 01:44:08.741322,0002,"Thu, 24 Oct 2019 01:44:21 GMT","Thu, 24 Oct 2019 03:36:16 GMT","Thu, 24 Oct 2019 02:42:56 GMT",4.855,1,13.32,"Thu, 24 Oct 2019 04:18:21 GMT",154.0,"Thu, 24 Oct 2019 01:44:21 GMT",13.32
2_39_131_30_2019-10-24 01:37:51.160204,0002,"Thu, 24 Oct 2019 01:37:51 GMT","Thu, 24 Oct 2019 03:29:42 GMT","Thu, 24 Oct 2019 02:47:16 GMT",3.407,1,15.0,"Thu, 24 Oct 2019 04:13:51 GMT",156.0,"Thu, 24 Oct 2019 01:38:11 GMT",15.0
2_39_138_29_2019-10-24 00:05:19.436346,0002,"Thu, 24 Oct 2019 00:05:19 GMT","Thu, 24 Oct 2019 13:24:23 GMT","Thu, 24 Oct 2019 04:46:28 GMT",16.068,3,36.0,"Thu, 24 Oct 2019 01:05:19 GMT",60.0,"Thu, 24 Oct 2019 00:06:45 GMT",36.0
2_39_78_363_2019-10-23 23:23:03.650175,0002,"Wed, 23 Oct 2019 23:23:04 GMT","Thu, 24 Oct 2019 02:06:19 GMT","Thu, 24 Oct 2019 00:53:43 GMT",4.618,1,8.0,"Thu, 24 Oct 2019 00:23:04 GMT",60.0,"Wed, 23 Oct 2019 23:23:31 GMT",8.0
2_39_78_366_2019-10-23 22:55:43.972508,0002,"Wed, 23 Oct 2019 22:55:44 GMT","Thu, 24 Oct 2019 00:34:19 GMT","Thu, 24 Oct 2019 00:25:05 GMT",9.906,1,16.0,"Thu, 24 Oct 2019 01:01:44 GMT",126.0,"Wed, 23 Oct 2019 22:56:44 GMT",16.0
2_39_90_26_2019-10-23 21:43:36.090886,0002,"Wed, 23 Oct 2019 21:43:36 GMT","Thu, 24 Oct 2019 00:12:34 GMT","Thu, 24 Oct 2019 00:12:13 GMT",15.872,1,16.0,"Thu, 24 Oct 2019 00:00:36 GMT",137.0,"Wed, 23 Oct 2019 21:44:43 GMT",16.0
2_39_131_565_2019-10-23 20:48:30.440132,0002,"Wed, 23 Oct 2019 20:48:30 GMT","Wed, 23 Oct 2019 23:51:33 GMT","Wed, 23 Oct 2019 22:30:30 GMT",11.097,1,16.65,"Wed, 23 Oct 2019 21:49:30 GMT",61.0,"Wed, 23 Oct 2019 20:48:44 GMT",16.65
2_39_78_361_2019-10-23 19:48:14.257316,0002,"Wed, 23 Oct 2019 19:48:14 GMT","Thu, 24 Oct 2019 01:03:15 GMT","Wed, 23 Oct 2019 23:40:45 GMT",6.233,1,12.0,"Thu, 24 Oct 2019 00:51:14 GMT",303.0,"Wed, 23 Oct 2019 19:48:24 GMT",12.0
2_39_92_436_2019-10-23 19:25:51.356850,0002,"Wed, 23 Oct 2019 19:25:51 GMT","Thu, 24 Oct 2019 01:55:28 GMT","Wed, 23 Oct 2019 21:26:18 GMT",6.668,1,8.0,"Wed, 23 Oct 2019 20:25:51 GMT",60.0,"Wed, 23 Oct 2019 19:26:12 GMT",8.0
2_39_90_26_2019-10-23 19:21:00.900116,0002,"Wed, 23 Oct 2019 19:21:01 GMT","Wed, 23 Oct 2019 21:03:05 GMT","Wed, 23 Oct 2019 20:27:44 GMT",2.104,1,16.0,"Thu, 24 Oct 2019 00:12:01 GMT",291.0,"Wed, 23 Oct 2019 19:22:09 GMT",16.0
2_39_78_366_2019-10-23 18:51:44.273483,0002,"Wed, 23 Oct 2019 18:51:44 GMT","Wed, 23 Oct 2019 19:53:03 GMT","Wed, 23 Oct 2019 19:53:00 GMT",5.804,1,8.0,"Wed, 23 Oct 2019 20:07:44 GMT",76.0,"Wed, 23 Oct 2019 18:52:08 GMT",8.0
2_39_88_438_2019-10-23 18:09:38.871728,0002,"Wed, 23 Oct 2019 18:09:39 GMT","Thu, 24 Oct 2019 01:05:33 GMT","Wed, 23 Oct 2019 20:29:54 GMT",7.962,1,9.0,"Wed, 23 Oct 2019 20:18:39 GMT",129.0,"Wed, 23 Oct 2019 18:10:15 GMT",9.0
2_39_78_364_2019-10-23 17:35:32.848365,0002,"Wed, 23 Oct 2019 17:35:33 GMT","Wed, 23 Oct 2019 23:07:18 GMT","Wed, 23 Oct 2019 18:15:35 GMT",1.738,1,8.0,"Wed, 23 Oct 2019 18:35:33 GMT",60.0,"Wed, 23 Oct 2019 17:35:42 GMT",8.0
2_39_92_436_2019-10-23 17:30:14.218549,0002,"Wed, 23 Oct 2019 17:30:14 GMT","Wed, 23 Oct 2019 18:55:01 GMT","Wed, 23 Oct 2019 18:54:43 GMT",9.115,1,16.0,"Wed, 23 Oct 2019 19:09:14 GMT",99.0,"Wed, 23 Oct 2019 17:33:57 GMT",16.0
2_39_90_26_2019-10-23 17:24:21.920716,0002,"Wed, 23 Oct 2019 17:24:22 GMT","Wed, 23 Oct 2019 19:05:11 GMT","Wed, 23 Oct 2019 19:05:07 GMT",5.569,1,12.0,"Wed, 23 Oct 2019 21:26:22 GMT",242.0,"Wed, 23 Oct 2019 17:28:54 GMT",12.0
2_39_91_437_2019-10-23 17:22:28.707206,0002,"Wed, 23 Oct 2019 17:22:29 GMT","Thu, 24 Oct 2019 04:33:31 GMT","Wed, 23 Oct 2019 18:18:29 GMT",1.764,1,8.0,"Wed, 23 Oct 2019 19:03:29 GMT",101.0,"Wed, 23 Oct 2019 17:22:46 GMT",8.0
2_39_89_25_2019-10-23 17:17:54.209765,0002,"Wed, 23 Oct 2019 17:18:05 GMT","Wed, 23 Oct 2019 23:48:28 GMT","Wed, 23 Oct 2019 18:46:25 GMT",4.402,1,12.0,"Wed, 23 Oct 2019 23:03:05 GMT",345.0,"Wed, 23 Oct 2019 17:18:04 GMT",12.0
2_39_95_27_2019-10-23 16:49:14.160180,0002,"Wed, 23 Oct 2019 16:49:14 GMT","Thu, 24 Oct 2019 00:30:14 GMT","Wed, 23 Oct 2019 19:15:26 GMT",7.872,1,8.0,"Wed, 23 Oct 2019 17:49:14 GMT",60.0,"Wed, 23 Oct 2019 16:49:27 GMT",8.0
2_39_91_441_2019-10-23 16:46:20.259695,0002,"Wed, 23 Oct 2019 16:46:20 GMT","Wed, 23 Oct 2019 23:38:05 GMT","Wed, 23 Oct 2019 21:15:06 GMT",23.888,3,24.0,"Wed, 23 Oct 2019 21:08:20 GMT",262.0,"Wed, 23 Oct 2019 20:12:38 GMT",18.0
2_39_79_381_2019-10-23 16:32:15.874540,0002,"Wed, 23 Oct 2019 16:32:16 GMT","Thu, 24 Oct 2019 00:26:03 GMT","Wed, 23 Oct 2019 18:38:49 GMT",6.218,1,8.0,"Wed, 23 Oct 2019 20:15:16 GMT",223.0,"Wed, 23 Oct 2019 16:33:36 GMT",8.0
2_39_79_376_2019-10-23 16:29:03.256639,0002,"Wed, 23 Oct 2019 16:29:03 GMT","Thu, 24 Oct 2019 01:03:07 GMT","Wed, 23 Oct 2019 18:47:02 GMT",15.149,1,40.0,"Wed, 23 Oct 2019 23:28:03 GMT",419.0,"Wed, 23 Oct 2019 16:29:32 GMT",40.0
2_39_90_440_2019-10-23 16:16:22.660156,0002,"Wed, 23 Oct 2019 16:16:23 GMT","Wed, 23 Oct 2019 23:50:13 GMT","Wed, 23 Oct 2019 17:29:13 GMT",3.495,1,12.0,"Wed, 23 Oct 2019 22:30:23 GMT",374.0,"Wed, 23 Oct 2019 16:16:35 GMT",12.0
2_39_124_22_2019-10-23 16:14:00.279638,0002,"Wed, 23 Oct 2019 16:14:00 GMT","Wed, 23 Oct 2019 23:06:08 GMT","Wed, 23 Oct 2019 17:09:26 GMT",5.688,1,20.0,"Wed, 23 Oct 2019 19:39:00 GMT",205.0,"Wed, 23 Oct 2019 16:14:05 GMT",20.0
2_39_139_28_2019-10-23 15:46:56.795425,0002,"Wed, 23 Oct 2019 15:46:57 GMT","Wed, 23 Oct 2019 22:33:42 GMT","Wed, 23 Oct 2019 20:04:16 GMT",14.536,1,24.0,"Wed, 23 Oct 2019 22:14:57 GMT",388.0,"Wed, 23 Oct 2019 15:47:03 GMT",24.0
2_39_95_444_2019-10-23 15:46:35.228325,0002,"Wed, 23 Oct 2019 15:46:35 GMT","Wed, 23 Oct 2019 23:58:39 GMT","Wed, 23 Oct 2019 17:01:15 GMT",8.169,1,11.68,"Wed, 23 Oct 2019 23:20:35 GMT",454.0,"Wed, 23 Oct 2019 15:46:59 GMT",11.68
2_39_92_442_2019-10-23 15:31:50.964665,0002,"Wed, 23 Oct 2019 15:31:51 GMT","Thu, 24 Oct 2019 00:19:50 GMT","Wed, 23 Oct 2019 21:19:09 GMT",36.248,1,56.0,"Thu, 24 Oct 2019 00:15:51 GMT",524.0,"Wed, 23 Oct 2019 15:32:33 GMT",56.0
2_39_79_382_2019-10-23 15:28:44.077386,0002,"Wed, 23 Oct 2019 15:28:44 GMT","Thu, 24 Oct 2019 00:51:20 GMT","Wed, 23 Oct 2019 16:35:12 GMT",3.511,1,8.0,"Wed, 23 Oct 2019 19:17:44 GMT",229.0,"Wed, 23 Oct 2019 15:28:51 GMT",8.0
2_39_78_366_2019-10-23 15:15:31.196381,0002,"Wed, 23 Oct 2019 15:15:31 GMT","Wed, 23 Oct 2019 18:49:28 GMT","Wed, 23 Oct 2019 18:05:23 GMT",16.999,1,32.4,"Wed, 23 Oct 2019 23:15:31 GMT",480.0,"Wed, 23 Oct 2019 15:15:40 GMT",32.4
2_39_79_379_2019-10-23 15:15:24.274941,0002,"Wed, 23 Oct 2019 15:15:24 GMT","Thu, 24 Oct 2019 03:03:09 GMT","Wed, 23 Oct 2019 19:16:10 GMT",13.29,1,24.0,"Thu, 24 Oct 2019 01:35:24 GMT",620.0,"Wed, 23 Oct 2019 15:15:31 GMT",24.0
2_39_126_20_2019-10-23 04:16:32.137625,0002,"Wed, 23 Oct 2019 04:16:32 GMT","Wed, 23 Oct 2019 05:27:32 GMT","Wed, 23 Oct 2019 05:27:24 GMT",8.001,1,25.0,"Wed, 23 Oct 2019 08:35:32 GMT",259.0,"Wed, 23 Oct 2019 04:17:14 GMT",25.0
2_39_131_30_2019-10-23 03:24:42.584830,0002,"Wed, 23 Oct 2019 03:24:43 GMT","Wed, 23 Oct 2019 04:41:10 GMT","Wed, 23 Oct 2019 04:41:05 GMT",8.628,1,22.5,"Wed, 23 Oct 2019 05:19:43 GMT",115.0,"Wed, 23 Oct 2019 03:26:02 GMT",22.5
2_39_130_31_2019-10-23 02:59:18.334771,0002,"Wed, 23 Oct 2019 02:59:18 GMT","Wed, 23 Oct 2019 13:03:29 GMT","Wed, 23 Oct 2019 07:17:45 GMT",14.677,1,15.0,"Wed, 23 Oct 2019 04:00:18 GMT",61.0,"Wed, 23 Oct 2019 02:59:21 GMT",15.0
2_39_127_19_2019-10-23 02:49:55.782860,0002,"Wed, 23 Oct 2019 02:49:56 GMT","Wed, 23 Oct 2019 05:39:15 GMT","Wed, 23 Oct 2019 05:29:15 GMT",15.012,2,28.0,"Wed, 23 Oct 2019 03:49:56 GMT",60.0,"Wed, 23 Oct 2019 02:51:00 GMT",24.0
2_39_131_30_2019-10-23 02:25:47.692878,0002,"Wed, 23 Oct 2019 02:25:48 GMT","Wed, 23 Oct 2019 03:20:11 GMT","Wed, 23 Oct 2019 03:20:02 GMT",5.522,1,44.0,"Wed, 23 Oct 2019 02:55:48 GMT",30.0,"Wed, 23 Oct 2019 02:26:36 GMT",44.0
2_39_139_28_2019-10-23 01:29:31.124726,0002,"Wed, 23 Oct 2019 01:29:31 GMT","Wed, 23 Oct 2019 04:10:14 GMT","Wed, 23 Oct 2019 03:45:43 GMT",7.886,1,8.0,"Wed, 23 Oct 2019 02:29:31 GMT",60.0,"Wed, 23 Oct 2019 01:31:59 GMT",8.0
2_39_128_18_2019-10-23 00:38:06.712085,0002,"Wed, 23 Oct 2019 00:38:07 GMT","Wed, 23 Oct 2019 01:23:30 GMT","Wed, 23 Oct 2019 01:23:25 GMT",5.016,1,28.0,"Wed, 23 Oct 2019 04:24:07 GMT",226.0,"Wed, 23 Oct 2019 00:38:20 GMT",28.0
2_39_129_17_2019-10-23 00:00:19.289634,0002,"Wed, 23 Oct 2019 00:00:19 GMT","Wed, 23 Oct 2019 04:40:22 GMT","Wed, 23 Oct 2019 04:40:18 GMT",16.362,3,36.0,"Wed, 23 Oct 2019 01:00:19 GMT",60.0,"Wed, 23 Oct 2019 00:01:11 GMT",36.0
2_39_125_21_2019-10-22 23:22:59.156420,0002,"Tue, 22 Oct 2019 23:22:59 GMT","Wed, 23 Oct 2019 01:07:49 GMT","Wed, 23 Oct 2019 00:54:40 GMT",4.68,2,8.0,"Wed, 23 Oct 2019 00:22:59 GMT",60.0,"Wed, 23 Oct 2019 01:07:29 GMT",8.0
2_39_78_364_2019-10-22 21:53:06.733406,0002,"Tue, 22 Oct 2019 21:53:07 GMT","Wed, 23 Oct 2019 02:06:13 GMT","Wed, 23 Oct 2019 02:06:07 GMT",14.59,3,16.0,"Wed, 23 Oct 2019 01:42:07 GMT",229.0,"Tue, 22 Oct 2019 21:55:03 GMT",8.0
2_39_124_22_2019-10-22 21:33:51.377128,0002,"Tue, 22 Oct 2019 21:33:51 GMT","Wed, 23 Oct 2019 01:23:24 GMT","Tue, 22 Oct 2019 23:23:48 GMT",5.967,1,12.0,"Tue, 22 Oct 2019 22:47:51 GMT",74.0,"Tue, 22 Oct 2019 21:34:58 GMT",12.0
2_39_123_23_2019-10-22 21:31:05.331780,0002,"Tue, 22 Oct 2019 21:31:05 GMT","Tue, 22 Oct 2019 23:33:53 GMT","Tue, 22 Oct 2019 22:23:59 GMT",2.262,1,12.0,"Wed, 23 Oct 2019 01:33:05 GMT",242.0,"Tue, 22 Oct 2019 21:37:10 GMT",12.0
2_39_88_24_2019-10-22 21:21:57.835253,0002,"Tue, 22 Oct 2019 21:21:58 GMT","Wed, 23 Oct 2019 00:27:54 GMT","Tue, 22 Oct 2019 23:43:04 GMT",8.467,1,20.0,"Wed, 23 Oct 2019 00:06:58 GMT",165.0,"Tue, 22 Oct 2019 21:22:27 GMT",20.0
2_39_95_444_2019-10-22 21:02:45.646202,0002,"Tue, 22 Oct 2019 21:02:46 GMT","Wed, 23 Oct 2019 00:18:56 GMT","Tue, 22 Oct 2019 22:14:56 GMT",7.544,1,20.0,"Tue, 22 Oct 2019 23:48:46 GMT",166.0,"Tue, 22 Oct 2019 21:02:52 GMT",20.0
2_39_78_366_2019-10-22 19:42:14.469741,0002,"Tue, 22 Oct 2019 19:42:14 GMT","Wed, 23 Oct 2019 01:39:04 GMT","Tue, 22 Oct 2019 21:42:31 GMT",6.534,1,8.0,"Tue, 22 Oct 2019 20:42:14 GMT",60.0,"Tue, 22 Oct 2019 19:42:46 GMT",8.0
2_39_88_438_2019-10-22 18:58:36.859021,0002,"Tue, 22 Oct 2019 18:58:37 GMT","Wed, 23 Oct 2019 00:41:19 GMT","Wed, 23 Oct 2019 00:41:11 GMT",37.167,1,80.0,"Tue, 22 Oct 2019 19:58:37 GMT",60.0,"Tue, 22 Oct 2019 18:59:19 GMT",80.0
2_39_91_441_2019-10-22 18:33:50.818203,0002,"Tue, 22 Oct 2019 18:33:51 GMT","Wed, 23 Oct 2019 03:33:48 GMT","Wed, 23 Oct 2019 00:37:46 GMT",39.884,1,40.0,"Wed, 23 Oct 2019 02:19:51 GMT",466.0,"Tue, 22 Oct 2019 18:35:48 GMT",40.0
2_39_78_364_2019-10-22 18:33:49.932861,0002,"Tue, 22 Oct 2019 18:33:50 GMT","Tue, 22 Oct 2019 21:50:51 GMT","Tue, 22 Oct 2019 19:16:15 GMT",1.779,1,8.0,"Tue, 22 Oct 2019 19:33:50 GMT",60.0,"Tue, 22 Oct 2019 18:34:07 GMT",8.0
2_39_88_24_2019-10-22 18:14:46.918073,0002,"Tue, 22 Oct 2019 18:14:47 GMT","Tue, 22 Oct 2019 19:18:22 GMT","Tue, 22 Oct 2019 19:18:17 GMT",3.771,1,12.0,"Tue, 22 Oct 2019 19:28:47 GMT",74.0,"Tue, 22 Oct 2019 18:15:20 GMT",12.0
2_39_79_376_2019-10-22 18:04:49.434892,0002,"Tue, 22 Oct 2019 18:04:49 GMT","Tue, 22 Oct 2019 23:05:58 GMT","Tue, 22 Oct 2019 19:02:18 GMT",1.501,1,8.0,"Tue, 22 Oct 2019 21:47:49 GMT",223.0,"Tue, 22 Oct 2019 18:05:23 GMT",8.0
2_39_78_363_2019-10-22 17:47:37.987803,0002,"Tue, 22 Oct 2019 17:47:38 GMT","Tue, 22 Oct 2019 20:17:37 GMT","Tue, 22 Oct 2019 18:37:47 GMT",4.172,2,20.0,"Tue, 22 Oct 2019 20:33:38 GMT",166.0,"Tue, 22 Oct 2019 17:48:02 GMT",20.0
2_39_90_26_2019-10-22 17:33:45.805851,0002,"Tue, 22 Oct 2019 17:33:46 GMT","Wed, 23 Oct 2019 07:15:48 GMT","Tue, 22 Oct 2019 18:37:47 GMT",2.065,1,16.0,"Tue, 22 Oct 2019 22:24:46 GMT",291.0,"Tue, 22 Oct 2019 17:34:40 GMT",16.0
2_39_91_437_2019-10-22 17:18:47.634369,0002,"Tue, 22 Oct 2019 17:18:48 GMT","Wed, 23 Oct 2019 00:26:22 GMT","Tue, 22 Oct 2019 18:19:48 GMT",2.768,1,8.0,"Tue, 22 Oct 2019 18:18:48 GMT",60.0,"Tue, 22 Oct 2019 17:19:00 GMT",8.0
2_39_78_362_2019-10-22 17:14:30.844143,0002,"Tue, 22 Oct 2019 17:14:31 GMT","Wed, 23 Oct 2019 00:38:03 GMT","Wed, 23 Oct 2019 00:39:01 GMT",10.723,1,12.0,"Wed, 23 Oct 2019 00:08:31 GMT",414.0,"Tue, 22 Oct 2019 17:14:31 GMT",12.0
2_39_79_381_2019-10-22 17:10:06.795320,0002,"Tue, 22 Oct 2019 17:10:07 GMT","Tue, 22 Oct 2019 23:19:57 GMT","Tue, 22 Oct 2019 19:03:44 GMT",11.204,1,24.0,"Tue, 22 Oct 2019 18:10:07 GMT",60.0,"Tue, 22 Oct 2019 17:10:09 GMT",24.0
2_39_92_442_2019-10-22 16:57:26.019593,0002,"Tue, 22 Oct 2019 16:57:26 GMT","Wed, 23 Oct 2019 01:04:54 GMT","Tue, 22 Oct 2019 20:07:45 GMT",18.922,1,25.41,"Wed, 23 Oct 2019 02:01:26 GMT",544.0,"Tue, 22 Oct 2019 16:57:44 GMT",25.41
2_39_125_21_2019-10-22 16:51:05.183285,0002,"Tue, 22 Oct 2019 16:51:05 GMT","Tue, 22 Oct 2019 23:18:28 GMT","Tue, 22 Oct 2019 18:26:26 GMT",4.568,1,8.0,"Tue, 22 Oct 2019 17:51:05 GMT",60.0,"Tue, 22 Oct 2019 16:51:46 GMT",8.0
2_39_123_23_2019-10-22 16:45:05.600771,0002,"Tue, 22 Oct 2019 16:45:06 GMT","Tue, 22 Oct 2019 19:08:52 GMT","Tue, 22 Oct 2019 17:48:08 GMT",5.934,1,20.0,"Tue, 22 Oct 2019 20:10:06 GMT",205.0,"Tue, 22 Oct 2019 16:45:15 GMT",20.0
2_39_78_365_2019-10-22 16:40:05.656175,0002,"Tue, 22 Oct 2019 16:40:06 GMT","Wed, 23 Oct 2019 00:52:35 GMT","Tue, 22 Oct 2019 17:48:21 GMT",6.166,1,40.0,"Tue, 22 Oct 2019 23:39:06 GMT",419.0,"Tue, 22 Oct 2019 16:40:24 GMT",40.0
2_39_90_440_2019-10-22 16:35:44.729668,0002,"Tue, 22 Oct 2019 16:35:45 GMT","Tue, 22 Oct 2019 22:42:42 GMT","Tue, 22 Oct 2019 18:11:26 GMT",4.13,1,12.0,"Tue, 22 Oct 2019 22:49:45 GMT",374.0,"Tue, 22 Oct 2019 16:59:41 GMT",12.0
2_39_89_25_2019-10-22 16:34:59.764649,0002,"Tue, 22 Oct 2019 16:35:00 GMT","Wed, 23 Oct 2019 03:40:03 GMT","Tue, 22 Oct 2019 17:33:30 GMT",1.883,1,8.0,"Tue, 22 Oct 2019 19:00:00 GMT",145.0,"Tue, 22 Oct 2019 16:35:17 GMT",8.0
2_39_92_436_2019-10-22 16:28:47.141303,0002,"Tue, 22 Oct 2019 16:28:47 GMT","Wed, 23 Oct 2019 03:11:47 GMT","Tue, 22 Oct 2019 21:21:34 GMT",16.304,1,24.0,"Wed, 23 Oct 2019 02:48:47 GMT",620.0,"Tue, 22 Oct 2019 16:29:03 GMT",24.0
2_39_129_17_2019-10-22 16:15:03.149446,0002,"Tue, 22 Oct 2019 16:15:03 GMT","Tue, 22 Oct 2019 20:03:52 GMT","Tue, 22 Oct 2019 20:03:49 GMT",26.312,2,98.8,"Tue, 22 Oct 2019 21:02:03 GMT",287.0,"Tue, 22 Oct 2019 16:15:56 GMT",98.8
