hypothesis,interval_start,hour_from_start,p_sched_kw,p_actual_mean_kw,error_kw,abs_error_kw,signed_energy_deviation_kwh,abs_energy_deviation_kwh,unfulfilled_energy_kwh,actual_sample_count
S1_supplementary_timezone,2024-05-30 05:45:00,42.75,0.0,-1161.9277777777777,-1161.9277777777777,1161.9277777777777,-290.4819444444444,290.4819444444444,0.0,900
S1_supplementary_timezone,2024-05-30 06:00:00,43.0,1415.9374244628598,1058.2066666666667,-357.7307577961931,357.7307577961931,-89.43268944904827,89.43268944904827,89.43268944904827,900
S1_supplementary_timezone,2024-05-30 06:15:00,43.25,0.0,11.183333333333334,11.183333333333334,11.183333333333334,2.7958333333333334,2.7958333333333334,0.0,900
S1_supplementary_timezone,2024-05-30 06:30:00,43.5,-100.0,-99.89777777777778,0.10222222222222399,0.10222222222222399,0.025555555555555998,0.025555555555555998,0.025555555555555998,900
S1_supplementary_timezone,2024-05-30 06:45:00,43.75,-1162.558173517522,-2488.9211111111113,-1326.3629375935893,1326.3629375935893,-331.59073439839733,331.59073439839733,0.0,900
S1_supplementary_timezone,2024-05-30 07:00:00,44.0,1086.602625437099,-34.004444444444445,-1120.6070698815436,1120.6070698815436,-280.1517674703859,280.1517674703859,280.1517674703859,900
S1_supplementary_timezone,2024-05-30 07:15:00,44.25,0.0,-2.0844444444444443,-2.0844444444444443,2.0844444444444443,-0.5211111111111111,0.5211111111111111,0.0,900
S1_supplementary_timezone,2024-05-30 07:30:00,44.5,-100.0,-99.86444444444444,0.13555555555555543,0.13555555555555543,0.03388888888888886,0.03388888888888886,0.03388888888888886,900
S1_supplementary_timezone,2024-05-30 07:45:00,44.75,-2520.0,-2488.728888888889,31.271111111111168,31.271111111111168,7.817777777777792,7.817777777777792,7.817777777777792,900
S1_supplementary_timezone,2024-05-30 08:00:00,45.0,0.0,-34.48777777777778,-34.48777777777778,34.48777777777778,-8.621944444444445,8.621944444444445,0.0,900
S1_supplementary_timezone,2024-05-30 08:15:00,45.25,0.0,-2.14,-2.14,2.14,-0.535,0.535,0.0,900
S1_supplementary_timezone,2024-05-30 08:30:00,45.5,-100.0,-917.0577777777778,-817.0577777777778,817.0577777777778,-204.26444444444445,204.26444444444445,0.0,900
S1_supplementary_timezone,2024-05-30 08:45:00,45.75,-2520.0,-2497.59,22.409999999999854,22.409999999999854,5.602499999999964,5.602499999999964,5.602499999999964,900
S1_supplementary_timezone,2024-05-30 09:00:00,46.0,0.0,-32.577777777777776,-32.577777777777776,32.577777777777776,-8.144444444444444,8.144444444444444,0.0,900
S1_supplementary_timezone,2024-05-30 09:15:00,46.25,0.0,-1.5944444444444446,-1.5944444444444446,1.5944444444444446,-0.39861111111111114,0.39861111111111114,0.0,900
S1_supplementary_timezone,2024-05-30 09:30:00,46.5,-928.6590472515038,-1.6466666666666667,927.0123805848372,927.0123805848372,231.7530951462093,231.7530951462093,231.7530951462093,900
S1_supplementary_timezone,2024-05-30 09:45:00,46.75,-2520.0,-1.748888888888889,2518.251111111111,2518.251111111111,629.5627777777778,629.5627777777778,629.5627777777778,900
S1_supplementary_timezone,2024-05-30 10:00:00,47.0,0.0,-99.78111111111112,-99.78111111111112,99.78111111111112,-24.94527777777778,24.94527777777778,0.0,900
S1_supplementary_timezone,2024-05-30 10:15:00,47.25,0.0,-2.7222222222222223,-2.7222222222222223,2.7222222222222223,-0.6805555555555556,0.6805555555555556,0.0,900
S1_supplementary_timezone,2024-05-30 10:30:00,47.5,0.0,-1.88,-1.88,1.88,-0.47,0.47,0.0,900
S1_supplementary_timezone,2024-05-30 10:45:00,47.75,0.0,-100.04,-100.04,100.04,-25.01,25.01,0.0,900
S1_supplementary_timezone,2024-05-30 11:00:00,48.0,-100.0,-2.8733333333333335,97.12666666666667,97.12666666666667,24.281666666666666,24.281666666666666,24.281666666666666,900
S1_supplementary_timezone,2024-05-30 11:15:00,48.25,0.0,-1.7733333333333334,-1.7733333333333334,1.7733333333333334,-0.44333333333333336,0.44333333333333336,0.0,900
S1_supplementary_timezone,2024-05-30 11:30:00,48.5,0.0,-1.7722222222222221,-1.7722222222222221,1.7722222222222221,-0.44305555555555554,0.44305555555555554,0.0,900
S1_supplementary_timezone,2024-05-30 11:45:00,48.75,-100.0,-1.8311111111111111,98.16888888888889,98.16888888888889,24.54222222222222,24.54222222222222,24.54222222222222,900
S1_supplementary_timezone,2024-05-30 12:00:00,49.0,0.0,-1.96,-1.96,1.96,-0.49,0.49,0.0,900
S1_supplementary_timezone,2024-05-30 12:15:00,49.25,0.0,-1.7922222222222222,-1.7922222222222222,1.7922222222222222,-0.44805555555555554,0.44805555555555554,0.0,900
S1_supplementary_timezone,2024-05-30 12:30:00,49.5,0.0,-1.7422222222222221,-1.7422222222222221,1.7422222222222221,-0.43555555555555553,0.43555555555555553,0.0,900
S1_supplementary_timezone,2024-05-30 12:45:00,49.75,0.0,-1.6877777777777778,-1.6877777777777778,1.6877777777777778,-0.42194444444444446,0.42194444444444446,0.0,900
S1_supplementary_timezone,2024-05-30 13:00:00,50.0,0.0,-1.9577777777777778,-1.9577777777777778,1.9577777777777778,-0.48944444444444446,0.48944444444444446,0.0,900
S1_supplementary_timezone,2024-05-30 13:15:00,50.25,0.0,-2.031111111111111,-2.031111111111111,2.031111111111111,-0.5077777777777778,0.5077777777777778,0.0,900
S1_supplementary_timezone,2024-05-30 13:30:00,50.5,0.0,-1.9777777777777779,-1.9777777777777779,1.9777777777777779,-0.49444444444444446,0.49444444444444446,0.0,900
S1_supplementary_timezone,2024-05-30 13:45:00,50.75,0.0,2320.806666666667,2320.806666666667,2320.806666666667,580.2016666666667,580.2016666666667,0.0,900
S1_supplementary_timezone,2024-05-30 14:00:00,51.0,0.0,-1045.2322222222222,-1045.2322222222222,1045.2322222222222,-261.30805555555554,261.30805555555554,0.0,900
S1_supplementary_timezone,2024-05-30 14:15:00,51.25,0.0,-111.88444444444444,-111.88444444444444,111.88444444444444,-27.97111111111111,27.97111111111111,0.0,900
S1_supplementary_timezone,2024-05-30 14:30:00,51.5,0.0,-2.91,-2.91,2.91,-0.7275,0.7275,0.0,900
S1_supplementary_timezone,2024-05-30 14:45:00,51.75,2352.0262527369646,-1.9244444444444444,-2353.950697181409,2353.950697181409,-588.4876742953522,588.4876742953522,588.4876742953522,900
S1_supplementary_timezone,2024-05-30 15:00:00,52.0,-1091.421610598884,-1724.4677777777779,-633.0461671788939,633.0461671788939,-158.26154179472348,158.26154179472348,0.0,900
S1_supplementary_timezone,2024-05-30 15:15:00,52.25,-100.0,-22.907777777777778,77.09222222222222,77.09222222222222,19.273055555555555,19.273055555555555,19.273055555555555,900
S1_supplementary_timezone,2024-05-30 15:30:00,52.5,0.0,-1.9077777777777778,-1.9077777777777778,1.9077777777777778,-0.47694444444444445,0.47694444444444445,0.0,900
S1_supplementary_timezone,2024-05-30 15:45:00,52.75,0.0,2320.1188888888887,2320.1188888888887,2320.1188888888887,580.0297222222222,580.0297222222222,0.0,900
S1_supplementary_timezone,2024-05-30 16:00:00,53.0,-1747.5694066126944,-1023.65,723.9194066126944,723.9194066126944,180.9798516531736,180.9798516531736,180.9798516531736,900
S1_supplementary_timezone,2024-05-30 16:15:00,53.25,0.0,-13.991111111111111,-13.991111111111111,13.991111111111111,-3.497777777777778,3.497777777777778,0.0,900
S1_supplementary_timezone,2024-05-30 16:30:00,53.5,0.0,2321.3933333333334,2321.3933333333334,2321.3933333333334,580.3483333333334,580.3483333333334,0.0,900
S1_supplementary_timezone,2024-05-30 16:45:00,53.75,2352.026252736964,1422.89,-929.136252736964,929.136252736964,-232.284063184241,232.284063184241,232.284063184241,900
S1_supplementary_timezone,2024-05-30 17:00:00,54.0,-1070.7480000000023,2342.1766666666667,3412.924666666669,3412.924666666669,853.2311666666673,853.2311666666673,853.2311666666673,900
S1_supplementary_timezone,2024-05-30 17:15:00,54.25,0.0,-69.41555555555556,-69.41555555555556,69.41555555555556,-17.35388888888889,17.35388888888889,0.0,900
S1_supplementary_timezone,2024-05-30 17:30:00,54.5,2352.0262527369664,-2.5922222222222224,-2354.6184749591885,2354.6184749591885,-588.6546187397971,588.6546187397971,588.6546187397971,900
S1_supplementary_timezone,2024-05-30 17:45:00,54.75,1412.6339387189028,-103.94222222222223,-1516.576160941125,1516.576160941125,-379.14404023528124,379.14404023528124,379.14404023528124,900
S1_supplementary_timezone,2024-05-30 18:00:00,55.0,2352.026252736965,89.65555555555555,-2262.3706971814095,2262.3706971814095,-565.5926742953524,565.5926742953524,565.5926742953524,900
S1_supplementary_timezone,2024-05-30 18:15:00,55.25,-100.0,-0.65,99.35,99.35,24.8375,24.8375,24.8375,900
S1_supplementary_timezone,2024-05-30 18:30:00,55.5,0.0,-1.6211111111111112,-1.6211111111111112,1.6211111111111112,-0.4052777777777778,0.4052777777777778,0.0,900
S1_supplementary_timezone,2024-05-30 18:45:00,55.75,-106.02215921296536,-298.87,-192.84784078703464,192.84784078703464,-48.21196019675866,48.21196019675866,0.0,900
S1_supplementary_timezone,2024-05-30 19:00:00,56.0,100.0,143.23444444444445,43.23444444444445,43.23444444444445,10.808611111111112,10.808611111111112,0.0,900
S1_supplementary_timezone,2024-05-30 19:15:00,56.25,0.0,-0.3566666666666667,-0.3566666666666667,0.3566666666666667,-0.08916666666666667,0.08916666666666667,0.0,900
S1_supplementary_timezone,2024-05-30 19:30:00,56.5,0.0,-2.0055555555555555,-2.0055555555555555,2.0055555555555555,-0.5013888888888889,0.5013888888888889,0.0,900
S1_supplementary_timezone,2024-05-30 19:45:00,56.75,-301.04098358910346,-2.261111111111111,298.77987247799234,298.77987247799234,74.69496811949809,74.69496811949809,74.69496811949809,900
S1_supplementary_timezone,2024-05-30 20:00:00,57.0,154.26235742158536,-1.7933333333333332,-156.0556907549187,156.0556907549187,-39.01392268872967,39.01392268872967,39.01392268872967,900
S1_supplementary_timezone,2024-05-30 20:15:00,57.25,0.0,-1.728888888888889,-1.728888888888889,1.728888888888889,-0.43222222222222223,0.43222222222222223,0.0,900
S1_supplementary_timezone,2024-05-30 20:30:00,57.5,0.0,-1.8855555555555557,-1.8855555555555557,1.8855555555555557,-0.4713888888888889,0.4713888888888889,0.0,900
S1_supplementary_timezone,2024-05-30 20:45:00,57.75,0.0,-100.12,-100.12,100.12,-25.03,25.03,0.0,900
S1_supplementary_timezone,2024-05-30 21:00:00,58.0,0.0,-2.721111111111111,-2.721111111111111,2.721111111111111,-0.6802777777777778,0.6802777777777778,0.0,900
S1_supplementary_timezone,2024-05-30 21:15:00,58.25,0.0,-1.9722222222222223,-1.9722222222222223,1.9722222222222223,-0.4930555555555556,0.4930555555555556,0.0,900
S1_supplementary_timezone,2024-05-30 21:30:00,58.5,0.0,-1.8666666666666667,-1.8666666666666667,1.8666666666666667,-0.4666666666666667,0.4666666666666667,0.0,900
S1_supplementary_timezone,2024-05-30 21:45:00,58.75,-100.0,-2322.391111111111,-2222.391111111111,2222.391111111111,-555.5977777777778,555.5977777777778,0.0,900
S1_supplementary_timezone,2024-05-30 22:00:00,59.0,0.0,-31.606666666666666,-31.606666666666666,31.606666666666666,-7.901666666666666,7.901666666666666,0.0,900
S1_supplementary_timezone,2024-05-30 22:15:00,59.25,0.0,-99.58555555555556,-99.58555555555556,99.58555555555556,-24.89638888888889,24.89638888888889,0.0,900
S1_supplementary_timezone,2024-05-30 22:30:00,59.5,0.0,-1081.2122222222222,-1081.2122222222222,1081.2122222222222,-270.30305555555555,270.30305555555555,0.0,900
S1_supplementary_timezone,2024-05-30 22:45:00,59.75,-2354.4944446031272,-2504.91,-150.4155553968726,150.4155553968726,-37.60388884921815,37.60388884921815,0.0,900
S1_supplementary_timezone,2024-05-30 23:00:00,60.0,0.0,-2323.5588888888888,-2323.5588888888888,2323.5588888888888,-580.8897222222222,580.8897222222222,0.0,900
S1_supplementary_timezone,2024-05-30 23:15:00,60.25,-100.0,-116.17111111111112,-16.171111111111117,16.171111111111117,-4.042777777777779,4.042777777777779,0.0,900
S1_supplementary_timezone,2024-05-30 23:30:00,60.5,-1091.4216105988878,-2.9255555555555555,1088.4960550433323,1088.4960550433323,272.12401376083307,272.12401376083307,272.12401376083307,900
S1_supplementary_timezone,2024-05-30 23:45:00,60.75,-2520.0,-1.9288888888888889,2518.071111111111,2518.071111111111,629.5177777777777,629.5177777777777,629.5177777777777,900
S1_supplementary_timezone,2024-05-31 00:00:00,61.0,-2520.0,-1.6455555555555557,2518.3544444444447,2518.3544444444447,629.5886111111112,629.5886111111112,629.5886111111112,900
S1_supplementary_timezone,2024-05-31 00:15:00,61.25,-99.99999999999908,-1.6655555555555555,98.33444444444352,98.33444444444352,24.58361111111088,24.58361111111088,24.58361111111088,900
S1_supplementary_timezone,2024-05-31 00:30:00,61.5,0.0,-1.781111111111111,-1.781111111111111,1.781111111111111,-0.4452777777777778,0.4452777777777778,0.0,900
S1_supplementary_timezone,2024-05-31 00:45:00,61.75,0.0,-1.6133333333333333,-1.6133333333333333,1.6133333333333333,-0.4033333333333333,0.4033333333333333,0.0,900
S1_supplementary_timezone,2024-05-31 01:00:00,62.0,-2.69295696853078e-12,-112.86777777777777,-112.86777777777507,112.86777777777507,-28.21694444444377,28.21694444444377,0.0,900
S1_supplementary_timezone,2024-05-31 01:15:00,62.25,0.0,-2.827777777777778,-2.827777777777778,2.827777777777778,-0.7069444444444445,0.7069444444444445,0.0,900
S1_supplementary_timezone,2024-05-31 01:30:00,62.5,0.0,-1.7855555555555556,-1.7855555555555556,1.7855555555555556,-0.4463888888888889,0.4463888888888889,0.0,900
S1_supplementary_timezone,2024-05-31 01:45:00,62.75,0.0,2321.0344444444445,2321.0344444444445,2321.0344444444445,580.2586111111111,580.2586111111111,0.0,900
S1_supplementary_timezone,2024-05-31 02:00:00,63.0,-114.64321609741312,-2381.181111111111,-2266.537895013698,2266.537895013698,-566.6344737534245,566.6344737534245,0.0,900
S1_supplementary_timezone,2024-05-31 02:15:00,63.25,0.0,-249.93777777777777,-249.93777777777777,249.93777777777777,-62.48444444444444,62.48444444444444,0.0,900
S1_supplementary_timezone,2024-05-31 02:30:00,63.5,0.0,-4.292222222222223,-4.292222222222223,4.292222222222223,-1.0730555555555557,1.0730555555555557,0.0,900
S1_supplementary_timezone,2024-05-31 02:45:00,63.75,2352.026252736964,2321.0833333333335,-30.94291940363064,30.94291940363064,-7.73572985090766,7.73572985090766,7.73572985090766,900
S1_supplementary_timezone,2024-05-31 03:00:00,64.0,-2520.0,-2194.7744444444443,325.22555555555573,325.22555555555573,81.30638888888893,81.30638888888893,81.30638888888893,900
S1_supplementary_timezone,2024-05-31 03:15:00,64.25,-227.0413432632255,-28.156666666666666,198.88467659655885,198.88467659655885,49.72116914913971,49.72116914913971,49.72116914913971,900
S1_supplementary_timezone,2024-05-31 03:30:00,64.5,0.0,2320.7455555555557,2320.7455555555557,2320.7455555555557,580.1863888888889,580.1863888888889,0.0,900
S1_supplementary_timezone,2024-05-31 03:45:00,64.75,2352.026252736965,2352.0355555555557,0.009302818590640527,0.009302818590640527,0.0023257046476601317,0.0023257046476601317,0.0,900
S1_supplementary_timezone,2024-05-31 04:00:00,65.0,-2265.6285595440704,2351.9255555555555,4617.554115099626,4617.554115099626,1154.3885287749065,1154.3885287749065,1154.3885287749065,900
S1_supplementary_timezone,2024-05-31 04:15:00,65.25,0.0,-70.08666666666667,-70.08666666666667,70.08666666666667,-17.52166666666667,17.52166666666667,0.0,900
S1_supplementary_timezone,2024-05-31 04:30:00,65.5,2352.0262527369646,-2.6455555555555557,-2354.67180829252,2354.67180829252,-588.66795207313,588.66795207313,588.66795207313,900
S1_supplementary_timezone,2024-05-31 04:45:00,65.75,2352.026252736964,-2486.17,-4838.196252736964,4838.196252736964,-1209.549063184241,1209.549063184241,1209.549063184241,900
S1_supplementary_timezone,2024-05-31 05:00:00,66.0,2352.026252736964,2275.801111111111,-76.22514162585321,76.22514162585321,-19.056285406463303,19.056285406463303,19.056285406463303,900
S1_supplementary_timezone,2024-05-31 05:15:00,66.25,-104.25547061459744,29.56,133.81547061459744,133.81547061459744,33.45386765364936,33.45386765364936,33.45386765364936,900
S1_supplementary_timezone,2024-05-31 05:30:00,66.5,0.0,-99.76333333333334,-99.76333333333334,99.76333333333334,-24.940833333333334,24.940833333333334,0.0,900
S1_supplementary_timezone,2024-05-31 05:45:00,66.75,-2520.0,-1237.0755555555556,1282.9244444444444,1282.9244444444444,320.7311111111111,320.7311111111111,320.7311111111111,900
S1_supplementary_timezone,2024-05-31 06:00:00,67.0,2352.026252736964,1023.73,-1328.296252736964,1328.296252736964,-332.074063184241,332.074063184241,332.074063184241,900
S1_supplementary_timezone,2024-05-31 06:15:00,67.25,0.0,10.355555555555556,10.355555555555556,10.355555555555556,2.588888888888889,2.588888888888889,0.0,900
S1_supplementary_timezone,2024-05-31 06:30:00,67.5,-100.0,-101.60666666666667,-1.6066666666666691,1.6066666666666691,-0.4016666666666673,0.4016666666666673,0.0,900
S1_supplementary_timezone,2024-05-31 06:45:00,67.75,-1246.6910884903068,-2488.8977777777777,-1242.206689287471,1242.206689287471,-310.5516723218677,310.5516723218677,0.0,900
S1_supplementary_timezone,2024-05-31 07:00:00,68.0,1053.294807599999,2277.722222222222,1224.427414622223,1224.427414622223,306.10685365555577,306.10685365555577,0.0,900
S1_supplementary_timezone,2024-05-31 07:15:00,68.25,0.0,28.673333333333332,28.673333333333332,28.673333333333332,7.168333333333333,7.168333333333333,0.0,900
S1_supplementary_timezone,2024-05-31 07:30:00,68.5,-104.25547061459766,-1.1966666666666668,103.05880394793098,103.05880394793098,25.764700986982746,25.764700986982746,25.764700986982746,900
S1_supplementary_timezone,2024-05-31 07:45:00,68.75,-2520.0,-99.60555555555555,2420.3944444444446,2420.3944444444446,605.0986111111112,605.0986111111112,605.0986111111112,900
S1_supplementary_timezone,2024-05-31 08:00:00,69.0,2352.026252736965,-2.7733333333333334,-2354.7995860702986,2354.7995860702986,-588.6998965175746,588.6998965175746,588.6998965175746,900
S1_supplementary_timezone,2024-05-31 08:15:00,69.25,0.0,-99.82888888888888,-99.82888888888888,99.82888888888888,-24.95722222222222,24.95722222222222,0.0,900
S1_supplementary_timezone,2024-05-31 08:30:00,69.5,0.0,-2487.8433333333332,-2487.8433333333332,2487.8433333333332,-621.9608333333333,621.9608333333333,0.0,900
S1_supplementary_timezone,2024-05-31 08:45:00,69.75,-100.0,-2520.5444444444443,-2420.5444444444443,2420.5444444444443,-605.1361111111111,605.1361111111111,0.0,900
S1_supplementary_timezone,2024-05-31 09:00:00,70.0,0.0,2276.051111111111,2276.051111111111,2276.051111111111,569.0127777777777,569.0127777777777,0.0,900
S1_supplementary_timezone,2024-05-31 09:15:00,70.25,-100.0,29.122222222222224,129.12222222222223,129.12222222222223,32.28055555555556,32.28055555555556,32.28055555555556,900
S1_supplementary_timezone,2024-05-31 09:30:00,70.5,-2520.0,-99.80888888888889,2420.1911111111112,2420.1911111111112,605.0477777777778,605.0477777777778,605.0477777777778,900
S1_supplementary_timezone,2024-05-31 09:45:00,70.75,-2520.0,-2365.556666666667,154.44333333333316,154.44333333333316,38.61083333333329,38.61083333333329,38.61083333333329,900
