site,station_id,month,field_mode,info_mode,split,cycle_count,session_count
jpl,1-1-194-821,2020-01,current_only,M3_current_only,stress,174,1
jpl,1-1-194-821,2020-01,current_only,M3_current_only,test,9843,33
jpl,1-1-194-821,2020-01,current_only,M3_current_only,validation,7528,22
jpl,1-1-194-822,2020-01,current_only,M3_current_only,stress,202,1
jpl,1-1-194-822,2020-01,current_only,M3_current_only,test,7726,22
jpl,1-1-194-822,2020-01,current_only,M3_current_only,validation,5962,12
jpl,1-1-194-826,2020-01,current_only,M3_current_only,test,7857,24
jpl,1-1-194-826,2020-01,current_only,M3_current_only,validation,6249,15
jpl,1-1-178-817,2020-02,current_only,M3_current_only,stress,14365,30
jpl,1-1-178-823,2020-02,current_only,M3_current_only,stress,17363,57
jpl,1-1-178-823,2020-02,current_only,M3_current_only,test,54,1
jpl,1-1-178-824,2020-02,current_only,M3_current_only,stress,11128,30
jpl,1-1-178-828,2020-02,current_only,M3_current_only,stress,13764,44
jpl,1-1-178-828,2020-02,current_only,M3_current_only,test,186,1
jpl,1-1-179-777,2020-02,current_only,M3_current_only,stress,10005,21
jpl,1-1-179-777,2020-02,current_only,M3_current_only,test,30,1
jpl,1-1-179-779,2020-02,current_only,M3_current_only,stress,10109,23
jpl,1-1-179-781,2020-02,current_only,M3_current_only,stress,11216,25
jpl,1-1-179-781,2020-02,current_only,M3_current_only,test,90,1
jpl,1-1-179-783,2020-02,current_only,M3_current_only,stress,10685,23
jpl,1-1-179-783,2020-02,current_only,M3_current_only,test,63,1
jpl,1-1-179-787,2020-02,current_only,M3_current_only,stress,9289,17
jpl,1-1-179-787,2020-02,current_only,M3_current_only,test,80,1
jpl,1-1-179-788,2020-02,current_only,M3_current_only,stress,10026,24
jpl,1-1-179-788,2020-02,current_only,M3_current_only,test,100,1
jpl,1-1-179-790,2020-02,current_only,M3_current_only,stress,9726,18
jpl,1-1-179-791,2020-02,current_only,M3_current_only,stress,10270,21
jpl,1-1-179-794,2020-02,current_only,M3_current_only,stress,11010,28
jpl,1-1-179-794,2020-02,current_only,M3_current_only,test,92,1
jpl,1-1-179-796,2020-02,current_only,M3_current_only,stress,10137,26
jpl,1-1-179-797,2020-02,current_only,M3_current_only,stress,10863,21
jpl,1-1-179-798,2020-02,current_only,M3_current_only,stress,9888,31
jpl,1-1-179-798,2020-02,current_only,M3_current_only,test,71,1
jpl,1-1-179-799,2020-02,current_only,M3_current_only,stress,10398,27
jpl,1-1-179-800,2020-02,current_only,M3_current_only,stress,11446,31
jpl,1-1-179-801,2020-02,current_only,M3_current_only,stress,10451,21
jpl,1-1-179-809,2020-02,current_only,M3_current_only,stress,10800,28
jpl,1-1-179-809,2020-02,current_only,M3_current_only,test,57,1
jpl,1-1-179-810,2020-02,current_only,M3_current_only,stress,11096,26
jpl,1-1-179-813,2020-02,current_only,M3_current_only,stress,9791,21
jpl,1-1-179-815,2020-02,current_only,M3_current_only,stress,11687,28
jpl,1-1-191-778,2020-02,current_only,M3_current_only,stress,9996,20
jpl,1-1-191-780,2020-02,current_only,M3_current_only,stress,9031,24
jpl,1-1-191-782,2020-02,current_only,M3_current_only,stress,9250,22
jpl,1-1-191-784,2020-02,current_only,M3_current_only,stress,9255,17
jpl,1-1-191-785,2020-02,current_only,M3_current_only,stress,10886,19
jpl,1-1-191-786,2020-02,current_only,M3_current_only,stress,10177,27
jpl,1-1-191-789,2020-02,current_only,M3_current_only,stress,10593,23
jpl,1-1-191-792,2020-02,current_only,M3_current_only,stress,9669,21
jpl,1-1-191-793,2020-02,current_only,M3_current_only,stress,8929,23
jpl,1-1-191-795,2020-02,current_only,M3_current_only,stress,10046,22
jpl,1-1-191-802,2020-02,current_only,M3_current_only,stress,9670,21
jpl,1-1-191-803,2020-02,current_only,M3_current_only,stress,10365,22
jpl,1-1-191-804,2020-02,current_only,M3_current_only,stress,10153,19
jpl,1-1-191-805,2020-02,current_only,M3_current_only,stress,9760,19
jpl,1-1-191-806,2020-02,current_only,M3_current_only,stress,9382,26
jpl,1-1-191-807,2020-02,current_only,M3_current_only,stress,9769,22
jpl,1-1-191-808,2020-02,current_only,M3_current_only,stress,9609,20
jpl,1-1-191-811,2020-02,current_only,M3_current_only,stress,9690,19
jpl,1-1-191-812,2020-02,current_only,M3_current_only,stress,9840,19
jpl,1-1-193-816,2020-02,current_only,M3_current_only,stress,11351,28
jpl,1-1-193-819,2020-02,current_only,M3_current_only,stress,15338,47
jpl,1-1-193-819,2020-02,current_only,M3_current_only,test,55,1
jpl,1-1-193-820,2020-02,current_only,M3_current_only,stress,13636,39
jpl,1-1-193-825,2020-02,current_only,M3_current_only,stress,13398,33
jpl,1-1-193-825,2020-02,current_only,M3_current_only,test,14,1
jpl,1-1-193-827,2020-02,current_only,M3_current_only,stress,12343,36
jpl,1-1-193-829,2020-02,current_only,M3_current_only,stress,13139,39
jpl,1-1-194-818,2020-02,current_only,M3_current_only,stress,13010,36
jpl,1-1-194-818,2020-02,current_only,M3_current_only,test,267,1
jpl,1-1-194-821,2020-02,current_only,M3_current_only,stress,17093,54
jpl,1-1-194-822,2020-02,current_only,M3_current_only,stress,12135,33
jpl,1-1-194-826,2020-02,current_only,M3_current_only,stress,13466,37
jpl,1-1-194-826,2020-02,current_only,M3_current_only,test,58,1
jpl,1-1-178-817,2020-03,current_only,M3_current_only,test,11726,23
jpl,1-1-178-823,2020-03,current_only,M3_current_only,stress,34,1
jpl,1-1-178-823,2020-03,current_only,M3_current_only,test,10427,33
jpl,1-1-178-824,2020-03,current_only,M3_current_only,test,11696,28
jpl,1-1-178-828,2020-03,current_only,M3_current_only,stress,8,1
jpl,1-1-178-828,2020-03,current_only,M3_current_only,test,10127,35
jpl,1-1-179-777,2020-03,current_only,M3_current_only,test,6138,13
jpl,1-1-179-779,2020-03,current_only,M3_current_only,test,5396,12
jpl,1-1-179-781,2020-03,current_only,M3_current_only,test,6095,13
jpl,1-1-179-783,2020-03,current_only,M3_current_only,test,5174,11
jpl,1-1-179-787,2020-03,current_only,M3_current_only,test,4724,11
jpl,1-1-179-788,2020-03,current_only,M3_current_only,test,5201,11
jpl,1-1-179-790,2020-03,current_only,M3_current_only,test,5192,11
jpl,1-1-179-791,2020-03,current_only,M3_current_only,test,4894,11
jpl,1-1-179-794,2020-03,current_only,M3_current_only,test,6651,13
jpl,1-1-179-796,2020-03,current_only,M3_current_only,test,5839,13
jpl,1-1-179-797,2020-03,current_only,M3_current_only,test,5850,12
jpl,1-1-179-798,2020-03,current_only,M3_current_only,test,4801,10
jpl,1-1-179-799,2020-03,current_only,M3_current_only,test,6956,16
jpl,1-1-179-800,2020-03,current_only,M3_current_only,test,7395,19
jpl,1-1-179-801,2020-03,current_only,M3_current_only,test,4808,10
jpl,1-1-179-809,2020-03,current_only,M3_current_only,test,5848,14
jpl,1-1-179-810,2020-03,current_only,M3_current_only,test,7130,14
jpl,1-1-179-813,2020-03,current_only,M3_current_only,test,4659,11
jpl,1-1-179-815,2020-03,current_only,M3_current_only,test,6631,16
jpl,1-1-191-778,2020-03,current_only,M3_current_only,test,4858,9
jpl,1-1-191-780,2020-03,current_only,M3_current_only,test,4906,9
jpl,1-1-191-782,2020-03,current_only,M3_current_only,test,5364,14
jpl,1-1-191-784,2020-03,current_only,M3_current_only,test,5021,14
jpl,1-1-191-785,2020-03,current_only,M3_current_only,test,5104,12
jpl,1-1-191-786,2020-03,current_only,M3_current_only,test,4371,10
jpl,1-1-191-789,2020-03,current_only,M3_current_only,test,5456,14
jpl,1-1-191-792,2020-03,current_only,M3_current_only,test,4598,9
jpl,1-1-191-793,2020-03,current_only,M3_current_only,test,5018,14
jpl,1-1-191-795,2020-03,current_only,M3_current_only,test,5312,14
jpl,1-1-191-802,2020-03,current_only,M3_current_only,test,5075,11
jpl,1-1-191-803,2020-03,current_only,M3_current_only,test,5640,12
jpl,1-1-191-804,2020-03,current_only,M3_current_only,test,4539,10
jpl,1-1-191-805,2020-03,current_only,M3_current_only,test,4562,12
jpl,1-1-191-806,2020-03,current_only,M3_current_only,test,4504,10
jpl,1-1-191-807,2020-03,current_only,M3_current_only,test,4554,12
jpl,1-1-191-808,2020-03,current_only,M3_current_only,test,4639,12
jpl,1-1-191-811,2020-03,current_only,M3_current_only,test,4588,11
jpl,1-1-191-812,2020-03,current_only,M3_current_only,test,5005,11
jpl,1-1-193-816,2020-03,current_only,M3_current_only,test,7651,16
jpl,1-1-193-819,2020-03,current_only,M3_current_only,test,10151,31
jpl,1-1-193-820,2020-03,current_only,M3_current_only,test,13013,32
jpl,1-1-193-825,2020-03,current_only,M3_current_only,test,9512,20
jpl,1-1-193-827,2020-03,current_only,M3_current_only,test,13539,34
jpl,1-1-193-829,2020-03,current_only,M3_current_only,test,7942,18
jpl,1-1-194-818,2020-03,current_only,M3_current_only,stress,62,1
jpl,1-1-194-818,2020-03,current_only,M3_current_only,test,9500,22
jpl,1-1-194-821,2020-03,current_only,M3_current_only,test,13495,34
jpl,1-1-194-822,2020-03,current_only,M3_current_only,test,10212,26
jpl,1-1-194-826,2020-03,current_only,M3_current_only,test,9272,22
jpl,1-1-178-817,2020-04,current_only,M3_current_only,stress,239,1
jpl,1-1-178-824,2020-04,current_only,M3_current_only,stress,1907,4
jpl,1-1-178-828,2020-04,current_only,M3_current_only,stress,1075,9
jpl,1-1-179-777,2020-04,current_only,M3_current_only,stress,182,1
jpl,1-1-179-781,2020-04,current_only,M3_current_only,test,122,1
jpl,1-1-179-800,2020-04,current_only,M3_current_only,stress,122,2
jpl,1-1-179-815,2020-04,current_only,M3_current_only,stress,703,2
jpl,1-1-193-816,2020-04,current_only,M3_current_only,stress,984,3
jpl,1-1-193-819,2020-04,current_only,M3_current_only,stress,1249,3
jpl,1-1-193-820,2020-04,current_only,M3_current_only,stress,724,2
jpl,1-1-193-827,2020-04,current_only,M3_current_only,stress,2387,6
jpl,1-1-194-818,2020-04,current_only,M3_current_only,stress,284,2
jpl,1-1-194-821,2020-04,current_only,M3_current_only,stress,432,2
jpl,1-1-194-821,2020-04,current_only,M3_current_only,test,56,1
jpl,1-1-194-822,2020-04,current_only,M3_current_only,stress,1467,3
jpl,1-1-194-826,2020-04,current_only,M3_current_only,stress,216,1
jpl,1-1-178-817,2020-05,current_only,M3_current_only,test,9316,19
jpl,1-1-178-823,2020-05,current_only,M3_current_only,test,5885,20
jpl,1-1-178-824,2020-05,current_only,M3_current_only,test,8434,20
jpl,1-1-178-828,2020-05,current_only,M3_current_only,test,7161,22
jpl,1-1-179-777,2020-05,current_only,M3_current_only,test,1739,5
jpl,1-1-179-781,2020-05,current_only,M3_current_only,test,547,2
jpl,1-1-179-787,2020-05,current_only,M3_current_only,test,3366,11
jpl,1-1-179-788,2020-05,current_only,M3_current_only,test,192,1
jpl,1-1-179-791,2020-05,current_only,M3_current_only,test,1747,5
jpl,1-1-179-797,2020-05,current_only,M3_current_only,test,371,1
jpl,1-1-179-798,2020-05,current_only,M3_current_only,test,250,1
jpl,1-1-179-799,2020-05,current_only,M3_current_only,test,1177,4
jpl,1-1-179-810,2020-05,current_only,M3_current_only,test,203,1
jpl,1-1-179-813,2020-05,current_only,M3_current_only,test,214,1
jpl,1-1-179-815,2020-05,current_only,M3_current_only,test,1807,4
jpl,1-1-193-816,2020-05,current_only,M3_current_only,test,6645,17
jpl,1-1-193-819,2020-05,current_only,M3_current_only,test,4545,12
jpl,1-1-193-820,2020-05,current_only,M3_current_only,test,4726,12
jpl,1-1-193-825,2020-05,current_only,M3_current_only,test,6402,16
jpl,1-1-193-827,2020-05,current_only,M3_current_only,test,6202,14
jpl,1-1-193-829,2020-05,current_only,M3_current_only,test,4906,14
jpl,1-1-194-818,2020-05,current_only,M3_current_only,test,2259,9
jpl,1-1-194-821,2020-05,current_only,M3_current_only,test,7091,18
jpl,1-1-194-822,2020-05,current_only,M3_current_only,test,4510,11
jpl,1-1-194-826,2020-05,current_only,M3_current_only,test,3679,11
jpl,1-1-178-817,2020-06,current_only,M3_current_only,test,3542,14
jpl,1-1-178-823,2020-06,current_only,M3_current_only,test,3977,14
jpl,1-1-178-824,2020-06,current_only,M3_current_only,test,3179,7
jpl,1-1-178-828,2020-06,current_only,M3_current_only,test,5207,20
jpl,1-1-179-777,2020-06,current_only,M3_current_only,test,2856,7
jpl,1-1-179-781,2020-06,current_only,M3_current_only,test,777,3
jpl,1-1-179-787,2020-06,current_only,M3_current_only,test,1295,6
jpl,1-1-179-788,2020-06,current_only,M3_current_only,test,365,2
jpl,1-1-179-791,2020-06,current_only,M3_current_only,test,558,3
jpl,1-1-179-794,2020-06,current_only,M3_current_only,test,214,1
jpl,1-1-179-799,2020-06,current_only,M3_current_only,test,2263,5
jpl,1-1-179-809,2020-06,current_only,M3_current_only,test,747,3
jpl,1-1-179-810,2020-06,current_only,M3_current_only,test,203,1
jpl,1-1-179-813,2020-06,current_only,M3_current_only,test,714,2
jpl,1-1-179-815,2020-06,current_only,M3_current_only,test,863,2
jpl,1-1-191-804,2020-06,current_only,M3_current_only,test,106,2
jpl,1-1-193-816,2020-06,current_only,M3_current_only,test,3958,11
jpl,1-1-193-819,2020-06,current_only,M3_current_only,test,4820,13
jpl,1-1-193-820,2020-06,current_only,M3_current_only,test,4909,13
jpl,1-1-193-825,2020-06,current_only,M3_current_only,test,4603,16
jpl,1-1-193-827,2020-06,current_only,M3_current_only,test,6061,14
jpl,1-1-193-829,2020-06,current_only,M3_current_only,test,2490,8
jpl,1-1-194-818,2020-06,current_only,M3_current_only,test,4666,14
jpl,1-1-194-821,2020-06,current_only,M3_current_only,test,6120,12
jpl,1-1-194-822,2020-06,current_only,M3_current_only,test,3646,14
jpl,1-1-194-826,2020-06,current_only,M3_current_only,test,5361,17
jpl,1-1-178-817,2018-10,current_only,M4_history_insufficient,train,175,34
jpl,1-1-178-823,2018-10,current_only,M4_history_insufficient,train,190,38
jpl,1-1-178-824,2018-10,current_only,M4_history_insufficient,train,154,30
jpl,1-1-178-828,2018-10,current_only,M4_history_insufficient,train,139,27
jpl,1-1-179-777,2018-10,current_only,M4_history_insufficient,train,106,21
jpl,1-1-179-779,2018-10,current_only,M4_history_insufficient,train,116,23
jpl,1-1-179-781,2018-10,current_only,M4_history_insufficient,train,100,19
jpl,1-1-179-783,2018-10,current_only,M4_history_insufficient,train,100,19
jpl,1-1-179-787,2018-10,current_only,M4_history_insufficient,train,105,20
jpl,1-1-179-788,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-790,2018-10,current_only,M4_history_insufficient,train,125,24
jpl,1-1-179-791,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-794,2018-10,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-796,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-797,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-798,2018-10,current_only,M4_history_insufficient,train,110,21
jpl,1-1-179-799,2018-10,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-800,2018-10,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-801,2018-10,current_only,M4_history_insufficient,train,80,16
jpl,1-1-179-809,2018-10,current_only,M4_history_insufficient,train,112,22
jpl,1-1-179-810,2018-10,current_only,M4_history_insufficient,train,125,25
jpl,1-1-179-813,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-815,2018-10,current_only,M4_history_insufficient,train,100,20
jpl,1-1-191-778,2018-10,current_only,M4_history_insufficient,train,105,20
jpl,1-1-191-780,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-782,2018-10,current_only,M4_history_insufficient,train,95,18
jpl,1-1-191-784,2018-10,current_only,M4_history_insufficient,train,89,17
jpl,1-1-191-785,2018-10,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-786,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-789,2018-10,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-792,2018-10,current_only,M4_history_insufficient,train,80,16
jpl,1-1-191-793,2018-10,current_only,M4_history_insufficient,train,75,15
jpl,1-1-191-795,2018-10,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-802,2018-10,current_only,M4_history_insufficient,train,113,22
jpl,1-1-191-803,2018-10,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-804,2018-10,current_only,M4_history_insufficient,train,80,16
jpl,1-1-191-805,2018-10,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-806,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-807,2018-10,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-808,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-811,2018-10,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-812,2018-10,current_only,M4_history_insufficient,train,91,18
jpl,1-1-193-816,2018-10,current_only,M4_history_insufficient,train,155,30
jpl,1-1-193-819,2018-10,current_only,M4_history_insufficient,train,175,35
jpl,1-1-193-820,2018-10,current_only,M4_history_insufficient,train,215,42
jpl,1-1-193-825,2018-10,current_only,M4_history_insufficient,train,140,28
jpl,1-1-193-827,2018-10,current_only,M4_history_insufficient,train,175,34
jpl,1-1-193-829,2018-10,current_only,M4_history_insufficient,train,145,28
jpl,1-1-194-818,2018-10,current_only,M4_history_insufficient,train,105,21
jpl,1-1-194-821,2018-10,current_only,M4_history_insufficient,train,185,37
jpl,1-1-194-822,2018-10,current_only,M4_history_insufficient,train,125,25
jpl,1-1-194-826,2018-10,current_only,M4_history_insufficient,train,120,24
jpl,1-1-178-817,2018-11,current_only,M4_history_insufficient,train,140,27
jpl,1-1-178-823,2018-11,current_only,M4_history_insufficient,train,225,44
jpl,1-1-178-824,2018-11,current_only,M4_history_insufficient,train,155,30
jpl,1-1-178-828,2018-11,current_only,M4_history_insufficient,train,190,37
jpl,1-1-179-777,2018-11,current_only,M4_history_insufficient,train,120,23
jpl,1-1-179-779,2018-11,current_only,M4_history_insufficient,train,105,20
jpl,1-1-179-781,2018-11,current_only,M4_history_insufficient,train,130,25
jpl,1-1-179-783,2018-11,current_only,M4_history_insufficient,train,120,23
jpl,1-1-179-787,2018-11,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-788,2018-11,current_only,M4_history_insufficient,train,125,24
jpl,1-1-179-790,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-179-791,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-179-794,2018-11,current_only,M4_history_insufficient,train,105,20
jpl,1-1-179-796,2018-11,current_only,M4_history_insufficient,train,125,24
jpl,1-1-179-797,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-179-798,2018-11,current_only,M4_history_insufficient,train,120,23
jpl,1-1-179-799,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-179-800,2018-11,current_only,M4_history_insufficient,train,125,24
jpl,1-1-179-801,2018-11,current_only,M4_history_insufficient,train,130,25
jpl,1-1-179-809,2018-11,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-810,2018-11,current_only,M4_history_insufficient,train,130,25
jpl,1-1-179-813,2018-11,current_only,M4_history_insufficient,train,120,24
jpl,1-1-179-815,2018-11,current_only,M4_history_insufficient,train,110,22
jpl,1-1-191-778,2018-11,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-780,2018-11,current_only,M4_history_insufficient,train,100,20
jpl,1-1-191-782,2018-11,current_only,M4_history_insufficient,train,100,19
jpl,1-1-191-784,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-191-785,2018-11,current_only,M4_history_insufficient,train,110,21
jpl,1-1-191-786,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-191-789,2018-11,current_only,M4_history_insufficient,train,95,18
jpl,1-1-191-792,2018-11,current_only,M4_history_insufficient,train,95,18
jpl,1-1-191-793,2018-11,current_only,M4_history_insufficient,train,115,22
jpl,1-1-191-795,2018-11,current_only,M4_history_insufficient,train,90,17
jpl,1-1-191-802,2018-11,current_only,M4_history_insufficient,train,105,20
jpl,1-1-191-803,2018-11,current_only,M4_history_insufficient,train,95,18
jpl,1-1-191-804,2018-11,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-805,2018-11,current_only,M4_history_insufficient,train,110,21
jpl,1-1-191-806,2018-11,current_only,M4_history_insufficient,train,110,21
jpl,1-1-191-807,2018-11,current_only,M4_history_insufficient,train,105,20
jpl,1-1-191-808,2018-11,current_only,M4_history_insufficient,train,125,24
jpl,1-1-191-811,2018-11,current_only,M4_history_insufficient,train,120,23
jpl,1-1-191-812,2018-11,current_only,M4_history_insufficient,train,105,20
jpl,1-1-193-816,2018-11,current_only,M4_history_insufficient,train,155,30
jpl,1-1-193-819,2018-11,current_only,M4_history_insufficient,train,180,35
jpl,1-1-193-820,2018-11,current_only,M4_history_insufficient,train,180,36
jpl,1-1-193-825,2018-11,current_only,M4_history_insufficient,train,145,28
jpl,1-1-193-827,2018-11,current_only,M4_history_insufficient,train,170,33
jpl,1-1-193-829,2018-11,current_only,M4_history_insufficient,train,165,32
jpl,1-1-194-818,2018-11,current_only,M4_history_insufficient,train,130,25
jpl,1-1-194-821,2018-11,current_only,M4_history_insufficient,train,190,38
jpl,1-1-194-822,2018-11,current_only,M4_history_insufficient,train,160,31
jpl,1-1-194-826,2018-11,current_only,M4_history_insufficient,train,175,34
jpl,1-1-178-817,2018-12,current_only,M4_history_insufficient,train,115,23
jpl,1-1-178-823,2018-12,current_only,M4_history_insufficient,train,235,47
jpl,1-1-178-824,2018-12,current_only,M4_history_insufficient,train,125,25
jpl,1-1-178-828,2018-12,current_only,M4_history_insufficient,train,180,36
jpl,1-1-179-777,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-779,2018-12,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-781,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-783,2018-12,current_only,M4_history_insufficient,train,95,19
jpl,1-1-179-787,2018-12,current_only,M4_history_insufficient,train,105,21
jpl,1-1-179-788,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-179-790,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-179-791,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-179-794,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-796,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-179-797,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-798,2018-12,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-799,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-800,2018-12,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-801,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-809,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-179-810,2018-12,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-813,2018-12,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-815,2018-12,current_only,M4_history_insufficient,train,70,14
jpl,1-1-191-778,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-191-780,2018-12,current_only,M4_history_insufficient,train,65,13
jpl,1-1-191-782,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-191-784,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-191-785,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-191-786,2018-12,current_only,M4_history_insufficient,train,70,14
jpl,1-1-191-789,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-792,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-191-793,2018-12,current_only,M4_history_insufficient,train,90,18
jpl,1-1-191-795,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-191-802,2018-12,current_only,M4_history_insufficient,train,70,14
jpl,1-1-191-803,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-191-804,2018-12,current_only,M4_history_insufficient,train,80,16
jpl,1-1-191-805,2018-12,current_only,M4_history_insufficient,train,70,14
jpl,1-1-191-806,2018-12,current_only,M4_history_insufficient,train,85,17
jpl,1-1-191-807,2018-12,current_only,M4_history_insufficient,train,70,14
jpl,1-1-191-808,2018-12,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-811,2018-12,current_only,M4_history_insufficient,train,65,13
jpl,1-1-191-812,2018-12,current_only,M4_history_insufficient,train,75,15
jpl,1-1-193-816,2018-12,current_only,M4_history_insufficient,train,110,22
jpl,1-1-193-819,2018-12,current_only,M4_history_insufficient,train,155,31
jpl,1-1-193-820,2018-12,current_only,M4_history_insufficient,train,145,29
jpl,1-1-193-825,2018-12,current_only,M4_history_insufficient,train,120,24
jpl,1-1-193-827,2018-12,current_only,M4_history_insufficient,train,170,34
jpl,1-1-193-829,2018-12,current_only,M4_history_insufficient,train,150,30
jpl,1-1-194-818,2018-12,current_only,M4_history_insufficient,train,135,27
jpl,1-1-194-821,2018-12,current_only,M4_history_insufficient,train,170,34
jpl,1-1-194-822,2018-12,current_only,M4_history_insufficient,train,135,27
jpl,1-1-194-826,2018-12,current_only,M4_history_insufficient,train,105,21
jpl,1-1-178-817,2019-01,current_only,M4_history_insufficient,train,160,32
jpl,1-1-178-823,2019-01,current_only,M4_history_insufficient,train,235,47
jpl,1-1-178-824,2019-01,current_only,M4_history_insufficient,train,135,27
jpl,1-1-178-828,2019-01,current_only,M4_history_insufficient,train,200,40
jpl,1-1-179-777,2019-01,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-779,2019-01,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-781,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-179-783,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-179-787,2019-01,current_only,M4_history_insufficient,train,100,20
jpl,1-1-179-788,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-179-790,2019-01,current_only,M4_history_insufficient,train,115,23
jpl,1-1-179-791,2019-01,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-794,2019-01,current_only,M4_history_insufficient,train,125,25
jpl,1-1-179-796,2019-01,current_only,M4_history_insufficient,train,120,24
jpl,1-1-179-797,2019-01,current_only,M4_history_insufficient,train,125,25
jpl,1-1-179-798,2019-01,current_only,M4_history_insufficient,train,120,24
jpl,1-1-179-799,2019-01,current_only,M4_history_insufficient,train,145,29
jpl,1-1-179-800,2019-01,current_only,M4_history_insufficient,train,125,25
jpl,1-1-179-801,2019-01,current_only,M4_history_insufficient,train,120,24
jpl,1-1-179-809,2019-01,current_only,M4_history_insufficient,train,110,22
jpl,1-1-179-810,2019-01,current_only,M4_history_insufficient,train,135,27
jpl,1-1-179-813,2019-01,current_only,M4_history_insufficient,train,120,24
jpl,1-1-179-815,2019-01,current_only,M4_history_insufficient,train,125,25
jpl,1-1-191-778,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-780,2019-01,current_only,M4_history_insufficient,train,120,24
jpl,1-1-191-782,2019-01,current_only,M4_history_insufficient,train,115,23
jpl,1-1-191-784,2019-01,current_only,M4_history_insufficient,train,95,19
jpl,1-1-191-785,2019-01,current_only,M4_history_insufficient,train,100,20
jpl,1-1-191-786,2019-01,current_only,M4_history_insufficient,train,115,23
jpl,1-1-191-789,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-792,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-793,2019-01,current_only,M4_history_insufficient,train,100,20
jpl,1-1-191-795,2019-01,current_only,M4_history_insufficient,train,105,21
jpl,1-1-191-802,2019-01,current_only,M4_history_insufficient,train,100,20
jpl,1-1-191-803,2019-01,current_only,M4_history_insufficient,train,105,21
